ticker,signal_type,signal_date,entry_date,entry_open,regime,swing_start,swing_low,swing_distance_pct,stop_hit_20d,days_to_stop,mfe_20d_pct,mae_20d_pct,mfe_before_stop_pct,mae_before_stop_pct,ret_5d_pct,ret_10d_pct,ret_15d_pct,ret_20d_pct,hit_2pct_before_stop,days_to_2pct,hit_3pct_before_stop,days_to_3pct,hit_5pct_before_stop,days_to_5pct,window,macd_group,data_ticker,spy_close,spy_ma50,spy_ma200
PEP,MACD_FAIL,2016-06-29,2016-06-30,100.16,GREEN,2016-06-28,97.99,2.214511684865794,False,,6.938897763578278,-0.19968051118210983,6.938897763578278,-0.19968051118210983,4.363019169329085,5.700878594249215,5.251597444089473,5.001996805111819,True,0.0,True,2.0,True,4.0,2015_2016,MACD_FAIL,,,,
PPG,MACD_PASS,2016-06-30,2016-07-01,101.86,GREEN,2016-06-28,96.102,5.991550644107302,False,,5.586098566660125,-2.4896917337522084,5.586098566660125,-2.4896917337522084,2.199096799528766,4.771254663263291,2.1794620066758252,0.34360887492637104,True,4.0,True,6.0,True,7.0,2015_2016,MACD_PASS,,,,
ED,MACD_FAIL,2016-07-21,2016-07-22,76.325,GREEN,2016-07-20,74.939,1.8495042634676384,True,10.0,1.8539141827710326,-6.3465443825745265,1.8539141827710326,-2.6767114313789753,0.3629217163445775,-2.5561742548313227,-1.2538486734359755,-3.3003603013429528,False,,False,,False,,2015_2016,MACD_FAIL,,,,
GPC,MACD_PASS,2016-07-26,2016-07-27,97.609,GREEN,2016-07-21,94.953,2.797173338388448,False,,3.4330850638772947,-2.1176325953549346,3.4330850638772947,-2.1176325953549346,-0.4354106690981352,0.03893083629584737,1.2980360417584658,3.2281859254781997,True,16.0,True,20.0,False,,2015_2016,MACD_PASS,,,,
BCR,MACD_FAIL,2016-07-28,2016-07-29,222.98,GREEN,2016-07-22,220.14,1.2900881257381647,True,3.0,1.1974168086823944,-4.3322271055700075,1.1974168086823944,-2.1975065028253526,-0.6009507579155082,-0.6099201722127523,-2.139205309893255,-3.0406314467665285,False,,False,,False,,2015_2016,MACD_FAIL,,,,
MKC,MACD_PASS,2016-08-01,2016-08-02,99.69,GREEN,2016-07-25,98.632,1.0726741828209763,True,1.0,0.7924566155080859,-2.060387200321001,0.19059083157788592,-2.0503561039221574,-1.1866787039823357,-1.7062894974420595,0.3109639883639215,-0.7122078443173807,False,,False,,False,,2015_2016,MACD_PASS,,,,
CB,MACD_FAIL,2016-08-03,2016-08-04,122.58,GREEN,2016-07-27,119.59,2.500209047579216,False,,1.3786914667971883,-0.693424702235268,1.3786914667971883,-0.693424702235268,0.6526350138684966,1.1910589003100158,0.23658019252732476,1.0605318975362987,False,,False,,False,,2015_2016,MACD_FAIL,,,,
AFL,MACD_PASS,2016-08-04,2016-08-05,70.352,GREEN,2016-08-03,69.468,1.2725283583808311,False,,3.454059586081404,-1.03621787582443,3.454059586081404,-1.03621787582443,0.3709915851717094,0.6339549692972346,1.0234250625426489,2.7447691607914493,True,15.0,True,17.0,False,,2015_2016,MACD_PASS,,,,
CLX,MACD_PASS,2016-08-04,2016-08-05,129.55,GREEN,2016-07-21,125.44,3.276466836734704,False,,0.6792744114241467,-3.095329988421458,0.6792744114241467,-3.095329988421458,-0.27788498649171656,-2.238517946738716,-2.3620223851794853,-1.3585488228483267,False,,False,,False,,2015_2016,MACD_PASS,,,,
CVX,MACD_PASS,2016-08-04,2016-08-05,96.059,GREEN,2016-07-27,93.126,3.149496381246908,False,,3.6654556054091847,-1.2606835382421244,3.6654556054091847,-1.2606835382421244,1.15345777074507,2.386033583526803,1.3845657356416297,0.9910575791961085,True,6.0,True,9.0,False,,2015_2016,MACD_PASS,,,,
LEG,MACD_FAIL,2016-08-04,2016-08-05,51.198,GREEN,2016-08-02,49.238,3.980665339778211,False,,0.373061447712808,-2.9063635298253843,0.373061447712808,-2.9063635298253843,-0.3418102269619805,-1.0937927262783753,-2.5274424782217975,-2.2637603031368414,False,,False,,False,,2015_2016,MACD_FAIL,,,,
WBA,MACD_PASS,2016-08-04,2016-08-05,77.974,GREEN,2016-07-28,75.836,2.8192415211772737,False,,4.522020160566331,-1.7236514735681219,4.522020160566331,-1.7236514735681219,3.825634185754212,3.3831790083874047,-0.6220022058634922,2.920204170620977,True,3.0,True,3.0,False,,2015_2016,MACD_PASS,,,,
EMR,MACD_FAIL,2016-08-05,2016-08-08,51.883,GREEN,2016-08-04,50.675,2.383818450912689,False,,2.530694061638683,-2.9161767823757345,2.530694061638683,-2.9161767823757345,1.998727907021558,-1.33569762735386,0.17346722433166928,-2.00836497504,True,5.0,False,,False,,2015_2016,MACD_FAIL,,,,
GWW,MACD_FAIL,2016-08-05,2016-08-08,215.07,GREEN,2016-08-02,207.37,3.713169696677432,False,,6.146835913888493,-1.25075556795462,6.146835913888493,-1.25075556795462,4.100990375226665,3.9940484493420803,5.784163295671174,3.8313107360394394,True,3.0,True,3.0,True,14.0,2015_2016,MACD_FAIL,,,,
XOM,MACD_PASS,2016-08-05,2016-08-08,83.365,GREEN,2016-07-27,81.026,2.8867277170290917,False,,1.8724884543873443,-1.4826365980927125,1.8724884543873443,-1.4826365980927125,0.5781802914892387,0.7845018892820965,0.6129670725124603,1.4490493612427269,False,,False,,False,,2015_2016,MACD_PASS,,,,
PPG,MACD_PASS,2016-08-08,2016-08-09,102.29,GREEN,2016-08-01,100.46,1.8216205454907541,False,,3.4607488513050955,-1.3979861179000963,3.4607488513050955,-1.3979861179000963,-0.6843288689021398,1.9943298465147974,2.815524489197374,2.277837520774262,True,10.0,True,13.0,False,,2015_2016,MACD_PASS,,,,
ADP,MACD_PASS,2016-08-09,2016-08-10,87.421,GREEN,2016-08-01,85.108,2.717723363256108,False,,1.1782066093958932,-1.2674300225346324,1.1782066093958932,-1.2674300225346324,-0.6668878187163441,-0.275677468800406,-0.13269122979604475,0.08007229384243697,False,,False,,False,,2015_2016,MACD_PASS,,,,
SYY,MACD_FAIL,2016-08-09,2016-08-10,50.269,GREEN,2016-08-05,49.551,1.4490121289176816,False,,4.026338299946297,-0.5967892737074432,4.026338299946297,-0.5967892737074432,0.6922755575006434,1.0404026338300065,-0.037796654001465146,1.4064333883705649,True,3.0,True,3.0,False,,2015_2016,MACD_FAIL,,,,
KMB,MACD_PASS,2016-08-10,2016-08-11,125.88,GREEN,2016-07-21,123.67,1.787013827120565,True,3.0,0.07944073721004585,-5.338417540514772,0.07944073721004585,-2.4785510009532774,-2.5341595170003117,-1.803304734667932,-2.017794725135047,-5.298697171909761,False,,False,,False,,2015_2016,MACD_PASS,,,,
KO,MACD_PASS,2016-08-12,2016-08-15,42.308,GREEN,2016-07-28,41.465,2.0330399131797794,True,18.0,0.524723456556675,-4.148151649806186,0.524723456556675,-4.148151649806186,-0.8130849957454833,-1.2668998770918094,-0.6996312754089073,-3.3397938924080495,False,,False,,False,,2015_2016,MACD_PASS,,,,
MCD,MACD_PASS,2016-08-12,2016-08-15,114.93,GREEN,2016-07-28,113.09,1.627022725263072,True,2.0,0.9658052727747224,-4.246062820847484,0.1914208648742699,-2.105629513616991,-3.0192290959714763,-3.027930044374838,-0.7221787174802152,-2.853911076307314,False,,False,,False,,2015_2016,MACD_PASS,,,,
ED,MACD_PASS,2016-08-18,2016-08-19,74.327,GREEN,2016-08-16,71.481,3.9814775954449377,True,14.0,0.19373847996018156,-5.3358806355698345,0.19373847996018156,-5.3358806355698345,-2.9491301949493343,-1.9346939873800983,-3.363515277086393,-0.8314609764957459,False,,False,,False,,2015_2016,MACD_PASS,,,,
LOW,MACD_FAIL,2016-08-23,2016-08-24,76.137,GREEN,2016-08-19,74.312,2.455861771988377,True,8.0,0.12871534208072077,-9.781052576276982,0.12871534208072077,-3.1797943181370525,-1.8978945847616946,-5.012017810000402,-8.623927919408436,-7.637548104075542,False,,False,,False,,2015_2016,MACD_FAIL,,,,
SHW,MACD_PASS,2016-08-23,2016-08-24,286.62,GREEN,2016-08-17,282.2,1.566265060240979,True,5.0,0.25120368432069995,-6.245202707417475,0.25120368432069995,-2.198032237806158,-2.096852976065866,-2.222454818226227,-4.497243737352585,-3.506384760309822,False,,False,,False,,2015_2016,MACD_PASS,,,,
ABT,MACD_FAIL,2016-08-29,2016-08-30,41.761,GREEN,2016-08-24,40.867,2.187584114322072,True,1.0,0.8117621704461175,-5.883479801728885,0.8117621704461175,-2.511913028902568,-2.581355810445163,-5.117214626086541,-2.535858815641401,-1.6762050717176402,False,,False,,False,,2015_2016,MACD_FAIL,,,,
BCR,MACD_FAIL,2016-08-29,2016-08-30,219.99,GREEN,2016-08-16,213.32,3.1267579223701603,True,7.0,5.041138233556075,-3.8774489749534125,0.8000363652893361,-3.327423973817001,-0.5136597118050812,-1.7955361607345899,3.463793808809501,2.918314468839478,False,,False,,False,,2015_2016,MACD_FAIL,,,,
PEP,MACD_FAIL,2016-08-29,2016-08-30,104.19,GREEN,2016-08-26,103.63,0.5403840586702735,True,0.0,1.0269699587292624,-2.8889528745560944,0.13436990114215064,-0.8158172569344369,0.047989250407898254,-1.9675592667242503,-0.01919570016315486,0.20155485171322596,False,,False,,False,,2015_2016,MACD_FAIL,,,,
ADM,MACD_PASS,2016-08-30,2016-08-31,41.973,GREEN,2016-08-26,40.955,2.485654987181052,True,6.0,1.8488075667691284,-4.357563195387515,1.8488075667691284,-2.820861029709565,0.0,-2.215710099349577,-0.6003859624044039,-3.9549234031401093,False,,False,,False,,2015_2016,MACD_PASS,,,,
JNJ,MACD_PASS,2016-08-30,2016-08-31,116.42,GREEN,2016-08-09,115.25,1.0151843817787443,True,6.0,0.36935234495789615,-2.0872702284830846,0.36935234495789615,-1.1338258031266202,-0.060127125923392644,-0.7558838687510727,-0.06871671534101065,-1.898299261295322,False,,False,,False,,2015_2016,MACD_PASS,,,,
PNR,MACD_FAIL,2016-08-30,2016-08-31,62.357,GREEN,2016-08-26,61.675,1.1057965139845916,True,1.0,1.6838526548743404,-9.148932758150641,0.311111823852972,-2.5594560354090135,-2.952354988213035,-7.885241432397327,-2.8272687909937866,-1.7335663999230144,False,,False,,False,,2015_2016,MACD_FAIL,,,,
WMT,MACD_PASS,2016-09-01,2016-09-02,71.017,GREEN,2016-08-23,68.974,2.961985675761869,True,4.0,0.2745821423039585,-3.6850331610740916,0.2745821423039585,-3.6850331610740916,-1.436275821282218,-1.2306912429418282,-1.8756072489685471,-1.3433403269639599,False,,False,,False,,2015_2016,MACD_PASS,,,,
CAH,MACD_PASS,2016-09-02,2016-09-06,77.581,GREEN,2016-08-18,76.415,1.5258784270103964,True,5.0,1.88963792681196,-6.9411324937806995,1.88963792681196,-2.914373364612477,-2.33820136373597,-5.002513502017248,-2.2750415694564374,-4.793699488276781,False,,False,,False,,2015_2016,MACD_PASS,,,,
NUE,MACD_PASS,2016-09-02,2016-09-06,47.497,GREEN,2016-08-11,46.583,1.9620891741622515,True,3.0,2.513842979556613,-8.773185674884731,1.7306356190917471,-4.665557824704725,-6.311977598585172,-6.0066951596942975,-0.0989536181232431,-2.3075141587889703,False,,False,,False,,2015_2016,MACD_PASS,,,,
T,MACD_PASS,2016-09-06,2016-09-07,38.821,GREEN,2016-08-18,38.153,1.7508452808429276,True,2.0,1.0638571906957717,-4.744854589011094,0.3142628989464491,-3.827825146183761,-3.322943767548492,-1.671775585379054,-0.9968831302645476,-3.9360140130341836,False,,False,,False,,2015_2016,MACD_PASS,,,,
ABBV,MACD_PASS,2016-09-07,2016-09-08,61.145,GREEN,2016-08-25,60.705,0.7248167366773917,True,1.0,2.140812821980531,-2.675607163300353,0.29601766293236853,-1.4081282198053824,-0.9534712568484816,1.7499386703736963,-1.784283261100661,-1.767928694087828,False,,False,,False,,2015_2016,MACD_PASS,,,,
VFC,MACD_PASS,2016-09-08,2016-09-09,57.88,GREEN,2016-09-01,56.827,1.8529924155771038,True,0.0,1.7605390463026893,-9.181064270905326,0.06910850034553828,-2.045611610228071,-5.834485141672429,-4.509329647546645,-6.019350380096755,-8.51762266758811,False,,False,,False,,2015_2016,MACD_PASS,,,,
DOV,MACD_FAIL,2016-09-12,2016-09-13,67.599,GREEN,2016-09-09,66.651,1.4223342485484292,True,1.0,7.463128152783338,-4.310714655542247,0.4482314827142453,-2.9497477773339886,-0.23225195638990614,0.4482314827142453,5.019305019305009,-3.224899776623924,False,,False,,False,,2015_2016,MACD_FAIL,,,,
EMR,MACD_FAIL,2016-09-12,2016-09-13,49.941,GREEN,2016-09-09,48.762,2.417866371354749,False,,6.335475861516571,-2.1285116437396168,6.335475861516571,-2.1285116437396168,-0.7949380268717166,0.3704371157966291,3.3339340421697505,-1.623916221140942,True,7.0,True,12.0,True,13.0,2015_2016,MACD_FAIL,,,,
CL,MACD_FAIL,2016-09-13,2016-09-14,70.066,GREEN,2016-09-09,68.928,1.6509981429897902,False,,3.4281962720863257,-0.9034339051751106,3.4281962720863257,-0.9034339051751106,1.347301116090538,2.179373733337142,1.3059115690919887,0.5551908200839062,True,6.0,True,12.0,False,,2015_2016,MACD_FAIL,,,,
ADP,MACD_FAIL,2016-09-14,2016-09-15,84.567,GREEN,2016-09-13,84.449,0.13972930407701867,True,18.0,3.8502016152872853,-0.879775799070559,3.8502016152872853,-0.879775799070559,3.445788546359685,0.8431184741092945,1.247531543036895,0.47299774143578777,True,4.0,True,5.0,False,,2015_2016,MACD_FAIL,,,,
BDX,MACD_FAIL,2016-09-14,2016-09-15,170.02,GREEN,2016-09-13,167.93,1.2445661882927395,False,,5.211151629220079,-0.9822373838372034,5.211151629220079,-0.9822373838372034,5.099400070579918,2.1350429361251644,2.5291142218562435,0.06469827079165213,True,0.0,True,4.0,True,5.0,2015_2016,MACD_FAIL,,,,
SWK,MACD_FAIL,2016-09-14,2016-09-15,117.73,GREEN,2016-09-13,117.41,0.27254918661103744,True,18.0,4.153571731928984,-2.4462753758600297,4.153571731928984,-2.4462753758600297,2.760553809564259,1.5459101333559877,3.567484923129194,0.7899430901214588,True,3.0,True,5.0,False,,2015_2016,MACD_FAIL,,,,
GWW,MACD_PASS,2016-09-15,2016-09-16,219.22,GREEN,2016-09-13,215.23,1.85383078567114,True,0.0,0.9989964419304886,-5.975732141227985,0.3968616002189673,-4.853571754401964,-4.2468752851017255,-0.5884499589453474,-0.7800383176717496,-5.291488002919442,False,,False,,False,,2015_2016,MACD_PASS,,,,
MKC,MACD_FAIL,2016-09-15,2016-09-16,93.44,GREEN,2016-09-09,93.85,-0.4368673415023894,True,0.0,5.35958904109588,-1.4490582191780788,0.866866438356162,-0.627140410958904,1.055222602739736,4.409246575342474,0.3028681506849429,-0.8722174657534221,False,,False,,False,,2015_2016,MACD_FAIL,,,,
ITW,MACD_PASS,2016-09-19,2016-09-20,114.95,GREEN,2016-09-09,112.02,2.6156043563649423,False,,3.123096998695085,-2.931709438886476,3.123096998695085,-2.931709438886476,0.9134406263592743,1.5224010439321534,-1.9051761635493714,-1.8703784254023526,True,2.0,True,9.0,False,,2015_2016,MACD_PASS,,,,
MMM,MACD_FAIL,2016-09-19,2016-09-20,173.4,GREEN,2016-09-16,170.15,1.9100793417572648,True,10.0,2.220299884659749,-5.207612456747402,2.220299884659749,-3.662053056516723,-0.7900807381776231,-3.39677047289505,-4.521337946943483,-4.371395617070362,True,2.0,False,,False,,2015_2016,MACD_FAIL,,,,
BF-B,MACD_PASS,2016-09-20,2016-09-21,45.879,GREEN,2016-09-02,44.47,3.1684281538115533,True,18.0,2.726737723141315,-3.8579742365788205,2.726737723141315,-3.8579742365788205,1.3709976241853772,0.0,-1.3775365635693815,-3.051505045881553,True,1.0,False,,False,,2015_2016,MACD_PASS,,,,
GPC,MACD_PASS,2016-09-20,2016-09-21,96.018,GREEN,2016-09-08,93.183,3.0424004378480918,True,20.0,3.027557333000064,-8.393217938303232,3.027557333000064,-8.393217938303232,1.8808973317502975,0.030202670332646342,-0.7988085567289471,-6.836218209085809,True,1.0,True,1.0,False,,2015_2016,MACD_PASS,,,,
HCP,MACD_PASS,2016-09-20,2016-09-21,35.338,GREEN,2016-09-13,34.419,2.6700368982248257,True,10.0,5.498330409191232,-5.57756522723415,5.498330409191232,-4.168317392042553,4.547512592676428,-3.506140698398341,-4.09474220385988,-2.07708415869603,True,1.0,True,1.0,True,2.0,2015_2016,MACD_PASS,,,,
AFL,MACD_PASS,2016-09-21,2016-09-22,71.99,GREEN,2016-09-15,69.655,3.35223602038619,True,13.0,0.3528267814974395,-5.468815113210168,0.3528267814974395,-4.017224614529791,-2.8920683428253824,-2.1975274343658757,-4.179747187109317,-5.332685095152101,False,,False,,False,,2015_2016,MACD_PASS,,,,
APD,MACD_PASS,2016-09-21,2016-09-22,144.57,GREEN,2016-09-13,139.51,3.62698014479248,True,7.0,1.7431002282631392,-12.429964722971576,1.7431002282631392,-6.979317977450372,0.8300477277443541,-7.622604966452229,-10.832122847063708,-9.407207581102572,False,,False,,False,,2015_2016,MACD_PASS,,,,
BEN,MACD_FAIL,2016-09-21,2016-09-22,35.166,GREEN,2016-09-20,34.151,2.972094521390267,True,2.0,3.1479269749189687,-5.7555593470966055,2.3602343172382634,-4.470226923733134,-3.0483990217823886,1.026559745208444,-3.9953364044815864,-3.4948529829949337,True,0.0,False,,False,,2015_2016,MACD_FAIL,,,,
CINF,MACD_PASS,2016-09-21,2016-09-22,73.97,GREEN,2016-09-15,72.034,2.6876197351250797,True,8.0,0.8422333378396818,-4.042179261862911,0.7232661889955416,-3.5811815600919283,-1.8575098012707736,-2.3158037042044,-0.7489522779505209,-3.97593619034744,False,,False,,False,,2015_2016,MACD_PASS,,,,
KMB,MACD_PASS,2016-09-21,2016-09-22,121.54,GREEN,2016-09-12,117.52,3.4206943498978903,True,16.0,1.6537765344742494,-5.076518018759257,1.6537765344742494,-3.8834951456310773,-0.10696067138391552,-1.6949152542372947,-2.97844331084417,-4.936646371564912,False,,False,,False,,2015_2016,MACD_PASS,,,,
KO,MACD_PASS,2016-09-21,2016-09-22,41.309,GREEN,2016-09-16,40.589,1.773879622557839,True,8.0,0.704446972814643,-3.0647074487399784,0.704446972814643,-2.173860417826612,-1.5880316638020697,-2.3408942361228813,-2.21985523735746,-1.8252681013822603,False,,False,,False,,2015_2016,MACD_PASS,,,,
PPG,MACD_PASS,2016-09-21,2016-09-22,101.46,GREEN,2016-09-13,97.805,3.737027759316991,True,11.0,0.6899270648531575,-12.750837768578748,0.6899270648531575,-10.625862408831054,-1.399566331559221,-1.271437019515076,-11.003351074314994,-10.480977725211904,False,,False,,False,,2015_2016,MACD_PASS,,,,
SHW,MACD_PASS,2016-09-21,2016-09-22,276.3,GREEN,2016-09-09,268.72,2.820779994045841,True,8.0,1.6395222584147495,-6.4314151284835415,1.6395222584147495,-2.9895041621425977,-0.7347086500181121,-1.889250814332255,-3.53963083604778,-1.25950054288817,False,,False,,False,,2015_2016,MACD_PASS,,,,
CLX,MACD_FAIL,2016-09-22,2016-09-23,122.44,GREEN,2016-09-09,117.88,3.868340685442817,True,8.0,0.3348578895785659,-6.239790918000654,0.3348578895785659,-4.173472721332894,-1.0045736687357087,-3.005553740607636,-3.7079385821626842,-5.063704671675929,False,,False,,False,,2015_2016,MACD_FAIL,,,,
CTAS,MACD_PASS,2016-09-22,2016-09-23,112.28,GREEN,2016-09-13,109.91,2.1563097079428717,True,4.0,3.411115069469184,-7.926612041325265,3.411115069469184,-3.3843961524759547,-2.0662629141432243,-3.9276807980049844,-4.978624866405424,-7.418952618453867,True,3.0,True,3.0,False,,2015_2016,MACD_PASS,,,,
CVX,MACD_PASS,2016-09-22,2016-09-23,95.482,GREEN,2016-09-15,93.738,1.860504811282504,False,,5.1088163214009,-1.559456232588341,5.1088163214009,-1.559456232588341,3.5964893906704987,2.953436249764363,1.7542573469345069,1.9783833602144973,True,3.0,True,5.0,True,11.0,2015_2016,MACD_PASS,,,,
ECL,MACD_PASS,2016-09-22,2016-09-23,117.52,GREEN,2016-09-13,115.19,2.0227450299505234,True,16.0,2.6718856364874144,-3.2590197413206234,2.6718856364874144,-2.408100748808717,2.3825731790333426,0.11061946902655162,-1.7869298842750125,-2.612321307011567,True,3.0,False,,False,,2015_2016,MACD_PASS,,,,
LOW,MACD_FAIL,2016-09-22,2016-09-23,70.43,GREEN,2016-08-26,68.69,2.53311981365556,True,12.0,1.9238960670168836,-4.10052534431351,1.9238960670168836,-3.0768138577310866,0.028396989919055038,-1.2338492119835287,-1.1642765866818228,-1.652704813289796,False,,False,,False,,2015_2016,MACD_FAIL,,,,
WBA,MACD_FAIL,2016-09-22,2016-09-23,80.553,GREEN,2016-09-20,77.743,3.6144733287884367,True,4.0,0.07324370290366922,-7.598723821583297,0.07324370290366922,-4.399587848993825,-2.3140044442789276,-3.2103087408290154,-5.113403597631372,-1.1632093156058732,False,,False,,False,,2015_2016,MACD_FAIL,,,,
LEG,MACD_PASS,2016-09-23,2016-09-26,46.941,GREEN,2016-09-13,47.037,-0.2040946488934159,True,0.0,0.6412304808163238,-7.496644724228297,0.0745616838158547,-1.5743166954261811,-5.9436313670352074,-4.948765471549388,-5.487739928846846,-6.748897552246436,False,,False,,False,,2015_2016,MACD_PASS,,,,
SYY,MACD_PASS,2016-09-23,2016-09-26,47.749,GREEN,2016-09-13,47.207,1.1481348105153888,True,6.0,0.6282854091185008,-3.4953611593960154,0.48796833441537846,-2.525707344656436,-0.7288110745774734,-1.5351106829462502,-1.4345850174872776,-2.4942930742005154,False,,False,,False,,2015_2016,MACD_PASS,,,,
XOM,MACD_FAIL,2016-09-28,2016-09-29,83.046,GREEN,2016-09-14,78.577,5.687414892398546,False,,1.9543385593526308,-1.771307468150185,1.9543385593526308,-1.771307468150185,0.07947402644317147,-0.47202755099584603,0.27575078871950875,-0.05900344387448353,False,,False,,False,,2015_2016,MACD_FAIL,,,,
ADM,MACD_FAIL,2016-09-30,2016-10-03,40.751,GREEN,2016-09-29,40.163,1.4640340612006142,False,,5.285759858653782,-1.1680694952271087,5.285759858653782,-1.1680694952271087,3.0723172437486346,-0.30919486638364413,1.2613187406444126,3.7888640769551785,True,0.0,True,1.0,True,20.0,2015_2016,MACD_FAIL,,,,
CB,MACD_FAIL,2016-10-07,2016-10-10,122.94,GREEN,2016-10-05,119.16,3.1722054380664666,False,,2.489019033674955,-3.156011062306807,2.489019033674955,-3.156011062306807,0.18708312998210186,-2.521555230193584,1.2363754677078287,-0.7483325199284185,True,14.0,False,,False,,2015_2016,MACD_FAIL,,,,
T,MACD_FAIL,2016-10-11,2016-10-12,37.283,GREEN,2016-10-06,36.388,2.459602066615374,True,7.0,1.0862859748410836,-7.354558377812959,1.0862859748410836,-5.5923611297374105,0.5900812702840375,-6.946865863798523,-7.099750556553919,-4.3666014001019215,False,,False,,False,,2015_2016,MACD_FAIL,,,,
PEP,MACD_PASS,2016-10-14,2016-10-17,103.88,GREEN,2016-10-11,102.09,1.7533548829464118,True,18.0,1.9541778975741275,-5.981902194840194,1.9541778975741275,-4.149018097805158,0.442818636888731,0.3369272237196741,0.12514439738160466,-5.098190219484011,False,,False,,False,,2015_2016,MACD_PASS,,,,
BCR,MACD_PASS,2016-10-17,2016-10-18,219.66,GREEN,2016-10-13,215.04,2.1484375,True,5.0,2.1123554584357773,-7.552581261950286,1.9803332422835274,-2.440134753710277,-2.4173723026495453,-2.5084221068924606,1.7618137121005129,-3.6602021305654153,False,,False,,False,,2015_2016,MACD_PASS,,,,
NUE,MACD_FAIL,2016-10-17,2016-10-18,46.167,GREEN,2016-10-13,44.725,3.2241475684740006,False,,27.374531591829655,-4.388415968115755,27.374531591829655,-4.388415968115755,-0.8014382567634981,0.9487296120605615,8.423765893387047,27.333376654320183,True,2.0,True,2.0,True,13.0,2015_2016,MACD_FAIL,,,,
WMT,MACD_PASS,2016-10-17,2016-10-18,66.717,GREEN,2016-10-10,65.258,2.235741211805453,False,,5.135122982148488,-0.8453617518773271,5.135122982148488,-0.8453617518773271,1.1526297645277905,1.06569539997301,1.7791567366638228,4.154863078375826,True,7.0,True,16.0,True,17.0,2015_2016,MACD_PASS,,,,
DOV,MACD_PASS,2016-10-18,2016-10-19,66.485,GREEN,2016-10-12,64.392,3.250403776866695,True,12.0,6.204407009099788,-3.677521245393689,4.203955779499147,-3.677521245393689,0.8528239452508135,-2.501316086335259,3.307512972851012,3.924193427088807,True,0.0,True,0.0,False,,2015_2016,MACD_PASS,,,,
ED,MACD_PASS,2016-10-18,2016-10-19,70.68,GREEN,2016-10-04,68.832,2.6847977684797852,True,16.0,3.7733446519524483,-5.830503678551224,3.7733446519524483,-5.830503678551224,0.8474816072439051,0.7625919637803902,-1.3653084323712594,-3.754951895868719,True,8.0,True,8.0,False,,2015_2016,MACD_PASS,,,,
ABBV,MACD_PASS,2016-10-19,2016-10-20,59.286,GREEN,2016-10-12,57.752,2.656185067183814,True,6.0,5.85973079647808,-10.395371588570669,0.8652970347130751,-10.395371588570669,0.016867388590902088,-9.04598050129879,4.151064332220078,0.40819080389973283,False,,False,,False,,2015_2016,MACD_PASS,,,,
MDT,MACD_PASS,2016-10-19,2016-10-20,81.808,GREEN,2016-10-14,80.576,1.5289912629070868,True,4.0,1.7088793272051594,-8.689859182476056,1.172256991981202,-3.5314394680227013,-3.025376491296705,-2.461861920594577,-1.124584392724426,-2.2247212986505116,False,,False,,False,,2015_2016,MACD_PASS,,,,
APD,MACD_PASS,2016-10-20,2016-10-21,129.97,GREEN,2016-10-05,126.6,2.6619273301737856,False,,5.839809186735412,-3.2622912979918373,5.839809186735412,-3.2622912979918373,0.34623374624913605,0.015388166499974432,3.885512041240302,3.4546433792413733,True,1.0,True,12.0,True,14.0,2015_2016,MACD_PASS,,,,
BEN,MACD_PASS,2016-10-20,2016-10-21,33.602,GREEN,2016-10-14,33.161,1.329875456108054,True,6.0,18.844116421641566,-3.5593119457175137,3.669424439021496,-1.7796559728587513,-0.14284863996189,-1.2826617463246204,8.704838997678731,13.585500863043887,True,1.0,True,3.0,False,,2015_2016,MACD_PASS,,,,
WBA,MACD_FAIL,2016-10-20,2016-10-21,78.766,GREEN,2016-10-11,74.432,5.822764402407565,False,,4.69364954421958,-4.5590737120077325,4.69364954421958,-4.5590737120077325,0.49767666251936404,-0.43292791305894474,0.43546707970443244,3.6614783028210196,True,1.0,True,1.0,False,,2015_2016,MACD_FAIL,,,,
AFL,MACD_FAIL,2016-10-24,2016-10-25,68.384,GREEN,2016-10-18,67.086,1.934829919804426,True,3.0,5.713324754328486,-2.969992980814229,1.4155357978474559,-2.54153018249883,-2.2987833411324377,0.13014740290127058,4.19103883949461,2.292934019653714,False,,False,,False,,2015_2016,MACD_FAIL,,,,
EMR,MACD_PASS,2016-10-24,2016-10-25,48.568,GREEN,2016-10-12,47.61,2.0121823146397766,False,,12.946796244440794,-1.6512930324493524,12.946796244440794,-1.6512930324493524,1.573052215450499,3.2140504035578887,12.162329105583925,9.285949596442112,True,5.0,True,5.0,True,11.0,2015_2016,MACD_PASS,,,,
MMM,MACD_FAIL,2016-10-24,2016-10-25,165.35,GREEN,2016-10-03,163.64,1.0449767782938268,True,0.0,3.5621409132144066,-3.3081342606592123,0.24795887511339654,-2.5703054127608094,-3.0843664953129735,0.9253099485938998,2.818264287874195,2.0925309948593984,False,,False,,False,,2015_2016,MACD_FAIL,,,,
MKC,MACD_FAIL,2016-10-25,2016-10-26,93.969,GREEN,2016-10-06,91.076,3.1764680047432936,True,11.0,0.6470218901978297,-5.3751769200480854,0.6470218901978297,-4.540859219529835,-1.0546031137928513,-1.3153273952047906,-4.113058561866145,-4.936734454979829,False,,False,,False,,2015_2016,MACD_FAIL,,,,
