ticker,signal_type,signal_date,entry_date,entry_open,regime,swing_start,swing_low,swing_distance_pct,stop_hit_20d,days_to_stop,mfe_20d_pct,mae_20d_pct,mfe_before_stop_pct,mae_before_stop_pct,ret_5d_pct,ret_10d_pct,ret_15d_pct,ret_20d_pct,hit_2pct_before_stop,days_to_2pct,hit_3pct_before_stop,days_to_3pct,hit_5pct_before_stop,days_to_5pct
BCR,STOCH_ONLY_CONTROL,2015-08-26,2015-08-27,191.27,YELLOW,2015-08-24,179.33,6.658116321864727,False,,3.555183771631709,-3.445391331625458,3.555183771631709,-3.445391331625458,-1.3331939143619076,-0.09933601714853246,1.0142730172008063,0.1097924400062622,True,0.0,True,14.0,False,
BDX,STOCH_ONLY_CONTROL,2015-08-26,2015-08-27,136.09,YELLOW,2015-08-19,128.69,5.7502525448752895,False,,1.7488426776397947,-5.239179954441909,1.7488426776397947,-5.239179954441909,-3.2772430009552544,-3.2405026085678523,-1.5724887941803378,-3.1229333529282144,False,,False,,False,
BF-B,STOCH_ONLY_CONTROL,2015-08-26,2015-08-27,48.135,YELLOW,2015-08-21,45.838,5.011126139883926,False,,1.792874207956796,-4.339877428066896,1.792874207956796,-4.339877428066896,-1.6079775631037685,-2.906409057858106,-0.9701880128804352,0.5796198192583368,False,,False,,False,
CINF,STOCH_ONLY_CONTROL,2015-08-26,2015-08-27,49.1,YELLOW,2015-08-24,46.306,6.033775320692802,False,,4.236252545824848,-3.6822810590631305,4.236252545824848,-3.6822810590631305,0.15071283095722254,1.3441955193482569,1.0386965376782076,2.283095723014239,True,12.0,True,13.0,False,
CLX,STOCH_ONLY_CONTROL,2015-08-26,2015-08-27,104.81,YELLOW,2015-08-25,101.41,3.35272655556651,False,,5.419330216582385,-2.36618643259231,5.419330216582385,-2.36618643259231,0.3816429729987414,-0.9636485068218681,2.2993989123175185,4.789619311134419,True,13.0,True,14.0,True,20.0
CTAS,STOCH_ONLY_CONTROL,2015-08-26,2015-08-27,81.612,YELLOW,2015-08-25,78.32,4.203268641470892,False,,6.151056217222961,-2.152869676028024,6.151056217222961,-2.152869676028024,0.6628927118561112,1.4544429740724452,2.236190756261336,4.577758172817736,True,7.0,True,8.0,True,20.0
MHFI,STOCH_ONLY_CONTROL,2015-08-26,2015-08-27,94.739,YELLOW,2015-08-21,88.218,7.3919154821011634,True,19.0,2.4794435237863954,-8.755633899450066,2.4794435237863954,-8.755633899450066,-3.549752477860224,-2.695827483929536,-5.112994648455238,-8.283811313186751,True,0.0,False,,False,
SWK,STOCH_ONLY_CONTROL,2015-08-26,2015-08-27,94.936,YELLOW,2015-08-25,90.508,4.892385203517935,False,,8.241341535350122,-1.828600320215723,8.241341535350122,-1.828600320215723,0.6446448133479388,1.2429426139715094,1.681132552456388,-0.3075756298980381,True,2.0,True,2.0,True,14.0
T,STOCH_ONLY_CONTROL,2015-08-26,2015-08-27,29.495,YELLOW,2015-08-25,28.388,3.899535014794986,False,,1.4816070520427216,-3.2107136802848046,1.4816070520427216,-3.2107136802848046,0.09493134429563455,-0.8815053398881223,-1.3900661129004899,-2.061366333276826,False,,False,,False,
VFC,STOCH_ONLY_CONTROL,2015-08-26,2015-08-27,68.39,YELLOW,2015-08-21,63.397,7.875766992128974,False,,1.488521713700841,-3.8646000877321285,1.488521713700841,-3.8646000877321285,-0.6477555198128315,-1.5616318175171728,-2.1158064044450975,-2.862991665448167,False,,False,,False,
WBA,STOCH_ONLY_CONTROL,2015-08-26,2015-08-27,82.692,YELLOW,2015-08-14,72.852,13.506835776643044,False,,6.711652880568875,-2.419822957480766,6.711652880568875,-2.419822957480766,2.296473661297349,4.776761960044507,0.24307067189088816,-1.1101436656508423,True,0.0,True,5.0,True,8.0
ECL,STOCH_ONLY_CONTROL,2015-08-27,2015-08-28,106.57,YELLOW,2015-08-21,100.36,6.1877241929055415,False,,5.677019799193039,-4.128741672140368,5.677019799193039,-4.128741672140368,-2.674298583090917,-0.21582058740733379,3.2842263301116725,-1.6702636764567735,True,7.0,True,12.0,True,13.0
ECL,V0.1,2015-08-27,2015-08-28,106.57,YELLOW,2015-08-21,100.36,6.1877241929055415,False,,5.677019799193039,-4.128741672140368,5.677019799193039,-4.128741672140368,-2.674298583090917,-0.21582058740733379,3.2842263301116725,-1.6702636764567735,True,7.0,True,12.0,True,13.0
MKC,STOCH_ONLY_CONTROL,2015-08-27,2015-08-28,75.81,YELLOW,2015-08-21,72.559,4.480491737758241,False,,6.789341775491353,-2.2648727080860076,6.789341775491353,-2.2648727080860076,-0.3812161983907103,2.569581849360225,5.195884447961996,3.0747922437673214,True,4.0,True,7.0,True,12.0
MKC,V0.1,2015-08-27,2015-08-28,75.81,YELLOW,2015-08-21,72.559,4.480491737758241,False,,6.789341775491353,-2.2648727080860076,6.789341775491353,-2.2648727080860076,-0.3812161983907103,2.569581849360225,5.195884447961996,3.0747922437673214,True,4.0,True,7.0,True,12.0
ABT,STOCH_ONLY_CONTROL,2015-08-28,2015-08-31,43.506,YELLOW,2015-08-21,40.085,8.534364475489586,True,16.0,1.5721969383533319,-15.046200524065645,1.5721969383533319,-8.626396359122879,-4.075299958626399,-4.5740817358525305,-7.4702339907139255,-13.961292695260418,False,,False,,False,
ABT,V0.1,2015-08-28,2015-08-31,43.506,YELLOW,2015-08-21,40.085,8.534364475489586,True,16.0,1.5721969383533319,-15.046200524065645,1.5721969383533319,-8.626396359122879,-4.075299958626399,-4.5740817358525305,-7.4702339907139255,-13.961292695260418,False,,False,,False,
KMB,STOCH_ONLY_CONTROL,2015-08-28,2015-08-31,99.88,YELLOW,2015-08-21,96.344,3.6701818483766413,False,,3.7244693632358716,-3.217861433720459,3.7244693632358716,-3.217861433720459,-0.02002402883459764,-0.35042050460551977,1.7420905086103389,1.6419703644373174,True,12.0,True,18.0,False,
KMB,V0.1,2015-08-28,2015-08-31,99.88,YELLOW,2015-08-21,96.344,3.6701818483766413,False,,3.7244693632358716,-3.217861433720459,3.7244693632358716,-3.217861433720459,-0.02002402883459764,-0.35042050460551977,1.7420905086103389,1.6419703644373174,True,12.0,True,18.0,False,
SHW,STOCH_ONLY_CONTROL,2015-08-28,2015-08-31,251.12,YELLOW,2015-08-24,242.97,3.354323579042684,True,13.0,3.1777636189869396,-15.012742911755339,3.1777636189869396,-4.233035998725709,1.8636508442179123,-2.4012424338961447,-7.629818413507483,-14.75390251672508,True,6.0,True,6.0,False,
SHW,V0.1,2015-08-28,2015-08-31,251.12,YELLOW,2015-08-24,242.97,3.354323579042684,True,13.0,3.1777636189869396,-15.012742911755339,3.1777636189869396,-4.233035998725709,1.8636508442179123,-2.4012424338961447,-7.629818413507483,-14.75390251672508,True,6.0,True,6.0,False,
ADP,STOCH_ONLY_CONTROL,2015-12-14,2015-12-15,81.915,YELLOW,2015-12-11,79.83,2.6118000751597314,True,12.0,2.271867179393272,-9.602636879692362,2.271867179393272,-4.762253555514873,-0.529817493743534,1.2512970762375453,-7.655496551303176,-7.410120246597096,True,9.0,False,,False,
BF-B,STOCH_ONLY_CONTROL,2015-12-15,2015-12-16,49.91,YELLOW,2015-12-11,48.169,3.614357781975963,True,11.0,1.1420557002604692,-12.027649769585258,1.1420557002604692,-7.15487878180725,0.8254858745742499,-2.9773592466439514,-9.088359046283301,-10.09617311160087,False,,False,,False,
BF-B,V0.1,2015-12-15,2015-12-16,49.91,YELLOW,2015-12-11,48.169,3.614357781975963,True,11.0,1.1420557002604692,-12.027649769585258,1.1420557002604692,-7.15487878180725,0.8254858745742499,-2.9773592466439514,-9.088359046283301,-10.09617311160087,False,,False,,False,
CINF,STOCH_ONLY_CONTROL,2015-12-15,2015-12-16,57.331,YELLOW,2015-12-11,55.721,2.889395380556703,True,2.0,1.0448099631961805,-9.214909909124213,0.9837609670160896,-3.608867802759419,-1.2105143813992525,-1.5454117318728144,-7.5997278959027526,-8.285220910153324,False,,False,,False,
ECL,STOCH_ONLY_CONTROL,2015-12-15,2015-12-16,113.29,YELLOW,2015-12-10,109.46,3.4989950666910463,True,13.0,2.4273987112719553,-13.036455115191103,2.4273987112719553,-7.882425633330392,0.7149792567746394,-1.1121899549827896,-9.78903698472946,-11.316091446729637,True,0.0,False,,False,
PEP,STOCH_ONLY_CONTROL,2015-12-15,2015-12-16,95.0,YELLOW,2015-12-11,92.117,3.129715470542882,True,18.0,1.869473684210532,-6.549473684210517,1.869473684210532,-3.4957894736842077,0.8052631578947311,0.07999999999999119,-2.6336842105263103,-5.919999999999992,False,,False,,False,
AFL,STOCH_ONLY_CONTROL,2015-12-16,2015-12-17,59.165,GREEN,2015-12-07,56.556,4.6131268123629665,True,1.0,0.016901884560116542,-9.446463280655792,0.016901884560116542,-5.543818135722134,-2.4795064649708376,-4.100397194287164,-7.501056367785008,-8.459393222344291,False,,False,,False,
AFL,V0.1,2015-12-16,2015-12-17,59.165,GREEN,2015-12-07,56.556,4.6131268123629665,True,1.0,0.016901884560116542,-9.446463280655792,0.016901884560116542,-5.543818135722134,-2.4795064649708376,-4.100397194287164,-7.501056367785008,-8.459393222344291,False,,False,,False,
CTAS,STOCH_ONLY_CONTROL,2015-12-16,2015-12-17,89.326,GREEN,2015-12-15,87.793,1.7461528823482286,True,1.0,2.3733291538857726,-9.69706468441438,0.581017844748466,-3.290195463806722,0.07612565210577404,-3.476031614535513,-6.733761726708898,-8.713028681458912,False,,False,,False,
LOW,STOCH_ONLY_CONTROL,2015-12-16,2015-12-17,73.479,GREEN,2015-12-15,71.233,3.153033004365957,True,13.0,1.9039453449284816,-11.244028906218107,1.9039453449284816,-5.862899603968474,0.07757318417507264,-1.234366281522603,-4.643503586058606,-8.503109732032287,False,,False,,False,
LOW,V0.1,2015-12-22,2015-12-23,73.372,YELLOW,2015-12-21,71.376,2.7964581932302,True,8.0,2.052554107834048,-11.707463337512959,2.052554107834048,-3.5667557106253134,-0.09131548819711899,-6.870468298533494,-8.989805375347547,-7.789074851441969,True,3.0,False,,False,
MMM,STOCH_ONLY_CONTROL,2015-12-23,2015-12-24,144.24,GREEN,2015-12-17,140.29,2.815596264879905,True,7.0,1.9065446478092163,-10.718247365501943,1.9065446478092163,-4.901552967276778,-2.655296727676104,-6.884359400998341,-8.243205768164186,-4.000277315585143,False,,False,,False,
MMM,V0.1,2015-12-23,2015-12-24,144.24,GREEN,2015-12-17,140.29,2.815596264879905,True,7.0,1.9065446478092163,-10.718247365501943,1.9065446478092163,-4.901552967276778,-2.655296727676104,-6.884359400998341,-8.243205768164186,-4.000277315585143,False,,False,,False,
SWK,STOCH_ONLY_CONTROL,2015-12-23,2015-12-24,103.34,GREEN,2015-12-21,99.98,3.3606721344268786,True,6.0,1.5192568221404912,-15.395780917360169,1.5192568221404912,-4.13295916392491,-1.848267853686858,-9.882910779949682,-10.463518482678536,-9.949680665763495,False,,False,,False,
SWK,V0.1,2015-12-23,2015-12-24,103.34,GREEN,2015-12-21,99.98,3.3606721344268786,True,6.0,1.5192568221404912,-15.395780917360169,1.5192568221404912,-4.13295916392491,-1.848267853686858,-9.882910779949682,-10.463518482678536,-9.949680665763495,False,,False,,False,
MCD,STOCH_ONLY_CONTROL,2016-01-12,2016-01-13,111.98,YELLOW,2016-01-11,109.96,1.8370316478719673,True,0.0,6.063582782639743,-4.259689230219688,0.12502232541524716,-2.232541525272369,0.09823182711199419,3.9739239149848116,2.5093766744061385,-0.8394356135024039,False,,False,,False,
MCD,V0.1,2016-01-12,2016-01-13,111.98,YELLOW,2016-01-11,109.96,1.8370316478719673,True,0.0,6.063582782639743,-4.259689230219688,0.12502232541524716,-2.232541525272369,0.09823182711199419,3.9739239149848116,2.5093766744061385,-0.8394356135024039,False,,False,,False,
MDT,STOCH_ONLY_CONTROL,2016-01-12,2016-01-13,74.145,YELLOW,2016-01-08,69.657,6.442999267840999,False,,1.1841661609009346,-7.71596196641714,1.1841661609009346,-7.71596196641714,-3.0777530514532248,-3.974644278103723,-1.0007417897363147,-5.651089082203786,False,,False,,False,
