signal_type,ticker,n,stocks,stop_rate_pct,hit2_before_stop_pct,hit3_before_stop_pct,hit5_before_stop_pct,avg_mfe_before_stop_pct,avg_mae_before_stop_pct,avg_ret_5d_pct,avg_ret_10d_pct,avg_ret_15d_pct,avg_ret_20d_pct,median_swing_distance_pct
STOCH_ONLY_CONTROL,LEG,3,1,66.66666666666666,66.66666666666666,66.66666666666666,33.33333333333333,4.882565438073668,-4.634637000717278,-6.55211810982782,-8.61402067682829,-6.9304919285666395,-15.340040042753174,2.5654210636179897
STOCH_ONLY_CONTROL,LIN,3,1,100.0,66.66666666666666,33.33333333333333,0.0,2.527760491077058,-7.0838920945202135,-4.240206988530703,-7.921837024038196,-6.269733238800893,-7.157831195238788,4.066193177278188
STOCH_ONLY_CONTROL,LOW,2,1,50.0,100.0,100.0,100.0,14.878172929761003,-4.668485151870566,2.0645529867215573,11.3977374544022,2.3438704653846116,4.182222446107913,18.386145305345003
STOCH_ONLY_CONTROL,MCD,1,1,100.0,100.0,0.0,0.0,2.554471973371464,-8.86135202343138,-1.059376449838445,-26.920763215646314,-19.826702534487406,-18.14354813697774,6.985830780355795
STOCH_ONLY_CONTROL,MDT,2,1,50.0,50.0,50.0,50.0,4.197974012133676,-7.244898328321186,-5.756923615322362,-12.79105820977401,-5.7525613014071215,-8.69126845622115,5.504484400915222
STOCH_ONLY_CONTROL,MKC,2,1,100.0,50.0,50.0,0.0,2.523961502824257,-3.8002288642644153,-2.210079438089557,-5.172282481186019,-4.035447325787722,-9.425818434516103,1.6627537266217352
STOCH_ONLY_CONTROL,MMM,2,1,50.0,100.0,100.0,50.0,6.651109997026849,-2.4642346970953026,3.2180409635820473,-1.4970897076776124,-1.1692819104426708,2.090530019221626,3.441471529467399
STOCH_ONLY_CONTROL,NUE,3,1,66.66666666666666,66.66666666666666,33.33333333333333,33.33333333333333,4.643698972780231,-3.9195059536166794,-5.507140039167207,-7.2158850434906965,-9.711454956335272,-14.055840897650624,2.2036713520723117
STOCH_ONLY_CONTROL,O,1,1,100.0,100.0,0.0,0.0,2.984479633465531,-13.147521332390866,-3.2868869260600952,-44.12309929737893,-28.346022885648516,-38.634371865715465,9.62817052885998
STOCH_ONLY_CONTROL,PEP,3,1,66.66666666666666,66.66666666666666,66.66666666666666,33.33333333333333,4.004288596681589,-6.787967356522398,-0.05008166823501359,-0.1654512804677616,-3.320526625260348,-0.005835615986878355,1.792654031078822
STOCH_ONLY_CONTROL,PG,2,1,50.0,100.0,100.0,0.0,4.027373010857104,-7.898376630048137,1.1851743131637282,0.4982310823724301,-5.903422544798925,-3.701354906500259,6.995574966929386
STOCH_ONLY_CONTROL,PNR,3,1,33.33333333333333,66.66666666666666,66.66666666666666,66.66666666666666,9.748893917885338,-5.004648139307781,-1.9890545876961927,4.647245268801629,-0.0674828427414355,2.1432472261930386,4.699539514084661
STOCH_ONLY_CONTROL,PPG,3,1,66.66666666666666,33.33333333333333,33.33333333333333,33.33333333333333,5.63147364579942,-4.990145544470066,-3.0506229712850668,-8.97113690326758,-4.334213681836604,-9.143601148657345,4.489071674328193
STOCH_ONLY_CONTROL,ROP,2,1,100.0,50.0,0.0,0.0,1.2148261126160964,-11.286142133503235,-10.009401411567154,-15.923995130439089,-15.454844356680088,-14.544322342062765,4.818499087388495
STOCH_ONLY_CONTROL,ROST,1,1,100.0,100.0,100.0,100.0,6.056212535254768,-8.80671085711402,2.554027512402768,5.757240880871528,-4.381983546325974,-13.137441285987306,5.014351913410642
STOCH_ONLY_CONTROL,SHW,2,1,100.0,100.0,100.0,100.0,6.003021709264922,-7.895975790468668,2.852701520624612,-9.667573314828225,-7.379922237000048,-7.102725645490943,5.061242164766499
STOCH_ONLY_CONTROL,SPGI,2,1,50.0,100.0,50.0,0.0,3.702413060268217,-9.609637502892237,-5.267965348714387,-11.53730422726264,-10.549976629610903,-6.92596747722239,8.85396337424772
STOCH_ONLY_CONTROL,SWK,2,1,100.0,100.0,50.0,0.0,2.885808442861104,-8.153023975172808,-6.06022316619374,-17.103897217773422,-15.708925423915986,-9.590250769712867,5.811481369950855
STOCH_ONLY_CONTROL,SYY,2,1,100.0,50.0,0.0,0.0,1.3832566514867972,-7.619854783274393,-11.168882090780702,-32.15365085411024,-20.684905329696075,-23.86577345070807,3.618249818006103
STOCH_ONLY_CONTROL,T,2,1,100.0,100.0,0.0,0.0,2.3182124931616976,-10.040910150630715,-1.5922477571919502,-5.662295103981907,-12.540117632382414,-10.76563750467911,7.20527906496563
STOCH_ONLY_CONTROL,TGT,4,1,50.0,75.0,50.0,50.0,7.199563640324041,-4.45088525230185,-0.22098282836665317,0.7124921783019267,0.4141687366189144,2.8563582677212183,1.8324609370605205
STOCH_ONLY_CONTROL,TROW,3,1,66.66666666666666,100.0,100.0,33.33333333333333,8.170660070611032,-7.240672923454343,-1.689627799154481,-2.2546823240050053,-5.847171150951966,-5.48145500121926,4.976156493680328
STOCH_ONLY_CONTROL,UTX,1,1,100.0,100.0,100.0,0.0,4.016658541912288,-16.31212720952234,-20.03123449351627,-40.940187788567705,-28.451351968512828,-32.03659605770297,6.834052459134798
STOCH_ONLY_CONTROL,VFC,2,1,100.0,0.0,0.0,0.0,0.11929238791419383,-8.798848676859507,-18.020955795926277,-17.63814524421307,-14.30172759450774,-22.764636836843945,2.9777993771951894
STOCH_ONLY_CONTROL,WMT,3,1,66.66666666666666,66.66666666666666,66.66666666666666,33.33333333333333,3.7295934588529978,-4.516385557696027,1.8316635625014808,2.582833109574737,1.2299320240787541,1.8311691714023803,1.855260989666152
V0.1,ABBV,4,1,50.0,100.0,50.0,50.0,10.1040895922782,-3.7918543139070255,4.384645643607959,5.569981624966844,3.140903559270034,3.6449897830912623,4.721875746023696
V0.1,ABT,1,1,0.0,100.0,100.0,100.0,5.244757334782668,-1.0282086079806185,0.22638723708667818,2.226193020271383,2.5574532427711016,2.7656732640342074,5.650784688486543
V0.1,ADM,1,1,100.0,0.0,0.0,0.0,1.5991718456650261,-9.775589507012583,-9.543487966642983,-14.831055219154932,-15.656442820568007,-12.638620873698192,8.35663325835776
V0.1,ALB,1,1,100.0,0.0,0.0,0.0,1.923363967844427,-20.33058149576946,-9.15101785849819,-19.36889070133291,0.706207451694163,-7.63334717102434,16.12284788967633
V0.1,AMCR,3,1,33.33333333333333,66.66666666666666,66.66666666666666,33.33333333333333,4.087881397159054,-5.763473610450439,-5.037280097752139,-8.9216735144516,-4.535438360991254,-7.653606338034069,3.5406611614932304
V0.1,AOS,2,1,50.0,100.0,100.0,50.0,10.901393431939997,-1.8458023568357018,5.467137335790117,4.356018848356758,5.010820059602416,7.032434368609408,3.1479293746289994
V0.1,APD,3,1,66.66666666666666,100.0,66.66666666666666,33.33333333333333,4.892827021635426,-5.469475336531363,-2.715672409701812,-3.557900439668312,-4.453979866511756,-4.557652390628008,4.263918442907233
V0.1,ATO,1,1,100.0,100.0,100.0,0.0,4.82675464761162,-16.147873946226497,-4.71557572575485,-1.9455337106698778,-16.34242199206546,-12.321666137566002,6.104398502980368
V0.1,BDX,2,1,100.0,0.0,0.0,0.0,0.32850579052893236,-2.996574687067138,-4.012674739320116,-3.3844633168465035,-3.0452162156510805,-4.004882103470415,2.6445028711861496
V0.1,BEN,1,1,100.0,100.0,100.0,0.0,3.0331932331737255,-5.825708737919988,-7.221938339431134,-2.468950749238208,8.899083802777152,15.241745214118719,3.746226502026606
V0.1,BF-B,2,1,100.0,100.0,100.0,0.0,4.000313048262127,-9.97529345027191,-3.8916576625789068,-5.952764870704424,-8.670982415323913,-11.224887621265738,4.305280725567195
V0.1,CAH,5,1,20.0,80.0,80.0,60.0,12.927983262105561,-2.429753953057594,5.013063000039779,6.710388508281644,5.853690136843546,6.987571500583854,6.71507087121892
V0.1,CAT,3,1,33.33333333333333,66.66666666666666,66.66666666666666,66.66666666666666,18.423433539878985,-4.625918938069492,4.864187983489754,9.007017651347208,13.114232816465005,5.130193367687334,6.883200834694669
V0.1,CB,1,1,0.0,100.0,100.0,100.0,9.885393141056763,-2.332100216204558,-1.487063345729689,0.3799544395666432,7.009516769033319,7.107782028091081,2.141185409485935
V0.1,CLX,2,1,50.0,50.0,50.0,0.0,2.5781771377539897,-3.519042268087519,-2.55659459733924,-0.6393200668553256,-1.6658703279610276,-5.218536130124097,3.525513419250237
V0.1,CTAS,1,1,0.0,100.0,100.0,100.0,13.6683809106102,-15.231536255165224,-12.382616846649618,4.075980824516723,3.4517937400579957,13.353615449051537,21.45402189472008
V0.1,DOV,3,1,33.33333333333333,66.66666666666666,66.66666666666666,66.66666666666666,6.973896524855501,-4.756719166278252,-0.2987926089614327,3.9500231965122943,-0.39794444187335465,-0.5684549360798098,3.6083119486221893
V0.1,ECL,1,1,0.0,100.0,100.0,100.0,8.077323739573083,-0.9484687983609796,0.365981075914279,0.4381411329063445,3.350492843618169,5.546361718947623,5.987768882749944
V0.1,ED,2,1,50.0,100.0,100.0,100.0,9.786679524350895,-8.16291246670665,3.670644920177002,8.149645728362321,-5.11123561447337,-1.076485408165634,5.295309647462809
V0.1,EMR,2,1,100.0,0.0,0.0,0.0,0.5004949266804726,-8.145203408508806,-5.614483412148435,-5.08553081601395,-7.926166092362746,-8.857458652903533,5.100415571081052
V0.1,EXPD,1,1,100.0,100.0,100.0,0.0,4.951438682585341,-1.8328481104841088,1.8055140955627325,-1.0532155549433986,-3.9529384796760603,-4.322237932559803,1.0504409487851252
V0.1,GD,1,1,0.0,100.0,0.0,0.0,2.9245587611266943,-3.179716540330413,-0.23130671430513505,1.5286955240621847,1.7169899244275255,-0.554080310808347,3.553478607938554
V0.1,GPC,2,1,100.0,100.0,100.0,50.0,5.650972443485347,-5.340313006539027,1.986238631886822,-0.20033932156643974,-1.6448787282386412,-4.479477091066664,2.531983270333893
V0.1,GWW,2,1,50.0,50.0,50.0,50.0,5.84910580073188,-3.9342959039085574,1.2356132389061358,3.4019742613642325,-2.667021758443855,-3.457691876805374,5.125836039403242
V0.1,HRL,2,1,50.0,100.0,50.0,0.0,3.5335267629933553,-6.121037038771348,-1.2700764618034266,6.185351584501964,-1.904289696528966,3.5662442260100624,6.2860706130718365
