ticker,data_source,signal_type,signal_date,entry_date,entry_open,regime,swing_start,swing_low,swing_distance_pct,stop_hit_20d,days_to_stop,mfe_20d_pct,mae_20d_pct,mfe_before_stop_pct,mae_before_stop_pct,ret_5d_pct,ret_10d_pct,ret_15d_pct,ret_20d_pct,hit_2pct_before_stop,days_to_2pct,hit_3pct_before_stop,days_to_3pct,hit_5pct_before_stop,days_to_5pct,window
CLX,legacy,STOCH_ONLY_CONTROL,2013-08-22,2013-08-23,74.599,GREEN,2013-08-19,73.789,1.0977245930965385,True,2.0,1.3592675505033514,-2.7319401064357374,0.7399562996822873,-1.8753602595209085,-1.3498840467030426,-0.6112682475636455,0.7748093137977863,-1.1957264842692439,False,,False,,False,,BULL_2013_2014
GPC,legacy,V0.1,2013-08-22,2013-08-23,70.804,GREEN,2013-08-14,69.157,2.381537660685118,True,3.0,4.389582509462753,-3.5718320998813557,0.49291000508446814,-3.326083272131519,-2.5563527484323,1.5535845432461448,1.1355290661544615,2.6297949268402787,False,,False,,False,,BULL_2013_2014
HRL,legacy,STOCH_ONLY_CONTROL,2013-08-22,2013-08-23,19.848,GREEN,2013-08-21,19.478,1.8995790122189105,True,2.0,3.4663442160419278,-5.003022974607008,0.30229746070133956,-3.441152760983479,-3.0582426440951216,-1.1487303506650393,0.8665860540104875,1.692865779927466,False,,False,,False,,BULL_2013_2014
AFL,legacy,STOCH_ONLY_CONTROL,2013-08-23,2013-08-26,54.323,GREEN,2013-08-19,53.507,1.5250341076868512,True,1.0,5.213261417815662,-4.204480606741157,0.2853303388988149,-3.5565046113064436,-2.8717117979493056,0.06627027226036031,3.9099460633617467,3.5730721793715503,False,,False,,False,,BULL_2013_2014
AFL,legacy,V0.1,2013-08-23,2013-08-26,54.323,GREEN,2013-08-19,53.507,1.5250341076868512,True,1.0,5.213261417815662,-4.204480606741157,0.2853303388988149,-3.5565046113064436,-2.8717117979493056,0.06627027226036031,3.9099460633617467,3.5730721793715503,False,,False,,False,,BULL_2013_2014
CVX,legacy,STOCH_ONLY_CONTROL,2013-08-23,2013-08-26,101.94,GREEN,2013-08-06,99.8,2.1442885771543185,False,,5.581714734157339,-1.383166568569738,5.581714734157339,-1.383166568569738,0.6768687463213574,2.7270943692368155,3.8552089464390926,3.9729252501471413,True,2.0,True,11.0,True,16.0,BULL_2013_2014
CVX,legacy,V0.1,2013-08-23,2013-08-26,101.94,GREEN,2013-08-06,99.8,2.1442885771543185,False,,5.581714734157339,-1.383166568569738,5.581714734157339,-1.383166568569738,0.6768687463213574,2.7270943692368155,3.8552089464390926,3.9729252501471413,True,2.0,True,11.0,True,16.0,BULL_2013_2014
ECL,legacy,STOCH_ONLY_CONTROL,2013-08-23,2013-08-26,87.509,GREEN,2013-08-19,85.935,1.8316169197649446,False,,8.555691414597355,-1.4821332662926068,8.555691414597355,-1.4821332662926068,0.8159160772034824,3.875029996914603,5.08519123747273,7.368384966117758,True,6.0,True,10.0,True,14.0,BULL_2013_2014
ECL,legacy,V0.1,2013-08-23,2013-08-26,87.509,GREEN,2013-08-19,85.935,1.8316169197649446,False,,8.555691414597355,-1.4821332662926068,8.555691414597355,-1.4821332662926068,0.8159160772034824,3.875029996914603,5.08519123747273,7.368384966117758,True,6.0,True,10.0,True,14.0,BULL_2013_2014
GWW,legacy,V0.1,2013-08-23,2013-08-26,232.28,GREEN,2013-08-21,227.19,2.2404155112460966,True,1.0,8.881522300671607,-3.487170656104699,0.9083864301704825,-2.557258481143443,-1.0246254520406395,6.104701222662312,6.109006371620462,5.674186326846908,False,,False,,False,,BULL_2013_2014
ITW,legacy,STOCH_ONLY_CONTROL,2013-08-23,2013-08-26,66.909,GREEN,2013-08-19,65.67,1.8867062585655514,True,1.0,7.247156585810566,-2.978672525370296,0.6292128114304463,-2.509378409481533,-2.4032641348697537,1.6216054641378541,3.0623682912612527,6.49240012554364,False,,False,,False,,BULL_2013_2014
ITW,legacy,V0.1,2013-08-23,2013-08-26,66.909,GREEN,2013-08-19,65.67,1.8867062585655514,True,1.0,7.247156585810566,-2.978672525370296,0.6292128114304463,-2.509378409481533,-2.4032641348697537,1.6216054641378541,3.0623682912612527,6.49240012554364,False,,False,,False,,BULL_2013_2014
KMB,legacy,STOCH_ONLY_CONTROL,2013-08-23,2013-08-26,84.17,GREEN,2013-08-15,82.125,2.4901065449010718,True,1.0,3.0378994891291367,-4.096471426874193,0.15682547225852606,-3.344422003088987,-3.429963169775452,-1.25222763454913,1.33182844243791,0.29226565284543593,False,,False,,False,,BULL_2013_2014
KMB,legacy,V0.1,2013-08-23,2013-08-26,84.17,GREEN,2013-08-15,82.125,2.4901065449010718,True,1.0,3.0378994891291367,-4.096471426874193,0.15682547225852606,-3.344422003088987,-3.429963169775452,-1.25222763454913,1.33182844243791,0.29226565284543593,False,,False,,False,,BULL_2013_2014
PG,legacy,STOCH_ONLY_CONTROL,2013-08-23,2013-08-26,69.888,GREEN,2013-08-19,68.969,1.332482709623184,True,0.0,0.7583562271062272,-7.896920787545792,0.07440476190474499,-1.741357600732596,-2.715773809523825,-2.465373168498164,-0.11303800366301298,-1.6268887362637319,False,,False,,False,,BULL_2013_2014
PG,legacy,V0.1,2013-08-23,2013-08-26,69.888,GREEN,2013-08-19,68.969,1.332482709623184,True,0.0,0.7583562271062272,-7.896920787545792,0.07440476190474499,-1.741357600732596,-2.715773809523825,-2.465373168498164,-0.11303800366301298,-1.6268887362637319,False,,False,,False,,BULL_2013_2014
T,legacy,STOCH_ONLY_CONTROL,2013-08-23,2013-08-26,27.539,GREEN,2013-08-12,26.64,3.3746246246246336,False,,2.03711100620938,-3.1845746032898914,2.03711100620938,-3.1845746032898914,-2.8722902066160683,-0.9840589709139813,1.289080939758147,-0.620937579432812,True,16.0,False,,False,,BULL_2013_2014
T,legacy,V0.1,2013-08-23,2013-08-26,27.539,GREEN,2013-08-12,26.64,3.3746246246246336,False,,2.03711100620938,-3.1845746032898914,2.03711100620938,-3.1845746032898914,-2.8722902066160683,-0.9840589709139813,1.289080939758147,-0.620937579432812,True,16.0,False,,False,,BULL_2013_2014
BEN,legacy,STOCH_ONLY_CONTROL,2013-08-26,2013-08-27,43.091,GREEN,2013-08-16,43.047,0.10221385927011717,True,0.0,17.451439975865025,-2.6316400176370935,0.1763709359263066,-2.4413450604534592,1.4388155299250416,4.365180664175816,13.819591097909068,8.992597062031503,False,,False,,False,,BULL_2013_2014
BEN,legacy,V0.1,2013-08-26,2013-08-27,43.091,GREEN,2013-08-16,43.047,0.10221385927011717,True,0.0,17.451439975865025,-2.6316400176370935,0.1763709359263066,-2.4413450604534592,1.4388155299250416,4.365180664175816,13.819591097909068,8.992597062031503,False,,False,,False,,BULL_2013_2014
MHFI,legacy,STOCH_ONLY_CONTROL,2013-08-26,2013-08-27,56.213,GREEN,2013-08-19,55.498,1.2883347147645052,True,0.0,12.900930389767495,-1.8198637325885558,0.33800010673687986,-1.497874157223411,0.825431839610058,4.9027804956149,9.17047658015051,10.401508547844806,False,,False,,False,,BULL_2013_2014
MHFI,legacy,V0.1,2013-08-26,2013-08-27,56.213,GREEN,2013-08-19,55.498,1.2883347147645052,True,0.0,12.900930389767495,-1.8198637325885558,0.33800010673687986,-1.497874157223411,0.825431839610058,4.9027804956149,9.17047658015051,10.401508547844806,False,,False,,False,,BULL_2013_2014
MMM,legacy,STOCH_ONLY_CONTROL,2013-08-26,2013-08-27,102.66,GREEN,2013-08-19,102.61,0.048728194133129676,True,0.0,7.831677381648161,-0.9156438729787664,0.3701539060978032,-0.6526397818040097,1.022793687901813,4.665887395285417,6.974478862263789,5.990648743424898,False,,False,,False,,BULL_2013_2014
MMM,legacy,V0.1,2013-08-26,2013-08-27,102.66,GREEN,2013-08-19,102.61,0.048728194133129676,True,0.0,7.831677381648161,-0.9156438729787664,0.3701539060978032,-0.6526397818040097,1.022793687901813,4.665887395285417,6.974478862263789,5.990648743424898,False,,False,,False,,BULL_2013_2014
