window,ticker,data_source,signal_type,signal_date,entry_date,entry_open,regime,spy_close,spy_ma50,spy_ma200,macd_hist,macd_hist_1,macd_hist_2,macd_pass,swing_start,swing_low,swing_distance_pct,stop_hit_20d,days_to_stop,mfe_20d_pct,mae_20d_pct,mfe_before_stop_pct,mae_before_stop_pct,ret_5d_pct,ret_10d_pct,ret_15d_pct,ret_20d_pct,hit_2pct_before_stop,days_to_2pct,hit_3pct_before_stop,days_to_3pct,hit_5pct_before_stop,days_to_5pct,macd_group,spy_state_source,spy_roc5_pct,spy_dist_ma50_pct,spy_dist_ma200_pct,spy_ma50_slope10_pct,spy_rv20_ann_pct,spy_close_reloaded,spy_ma50_reloaded,spy_ma200_reloaded,breadth_above_ma50_pct,breadth_5d_positive_pct,breadth_loaded_universe,cluster_size,cluster_stocks,loaded_universe,cluster_share_pct,spy_close_drift_pct,spy_ma50_drift_pct,spy_ma200_drift_pct,spy_roc5_pct_bin,spy_dist_ma50_pct_bin,spy_dist_ma200_pct_bin,spy_ma50_slope10_pct_bin,spy_rv20_ann_pct_bin,breadth_above_ma50_pct_bin,breadth_5d_positive_pct_bin,cluster_size_bin,cluster_share_pct_bin
BULL_2013_2014,ABBV,legacy,MACD_FAIL,2014-03-27,2014-03-28,45.512,GREEN,171.97,170.2872,161.3754,-0.1209049153221027,-0.0953193728455867,-0.0396184902567225,False,2014-03-26,45.16,0.7794508414526113,True,0.0,5.0360344524521095,-11.425558094568466,0.582264018280898,-1.8127087361574976,0.7140973809105278,-9.557918790648625,-3.777025839339077,-0.9733696607488128,False,,False,,False,,MACD_FAIL,legacy,-1.2517944300890038,0.9882128545187108,6.565188994109383,0.3459041297535492,9.78068326576997,171.97,170.2872,161.3754,69.23076923076923,40.38461538461539,52,1,1,52,1.9230769230769231,0.0,0.0,0.0,"(-2,0]","(0,2]",>5,"(0,1]",<=10,"(50,75]","(25,50]",1,<=2
BULL_2013_2014,ADP,legacy,MACD_FAIL,2014-03-28,2014-03-31,62.321,GREEN,172.82,170.31760000000003,161.50085,-0.1432010720122876,-0.1616154588598332,-0.1571709928190079,False,2014-03-26,61.037,2.103642053180854,True,5.0,1.275653471542504,-4.876365911971892,1.1135893198119362,-2.748672197172708,-2.4229392981498954,-3.761171996598256,-1.0478009017827028,-0.1957606585260229,False,,False,,False,,MACD_FAIL,legacy,-0.38044731381139396,1.4692550857926312,7.0087247218822535,0.36417292674819635,9.902418438729127,172.82,170.31760000000003,161.50085,86.53846153846153,53.84615384615385,52,4,4,52,7.6923076923076925,0.0,0.0,0.0,"(-2,0]","(0,2]",>5,"(0,1]",<=10,>75,"(50,75]",2-4,"(5,10]"
BULL_2013_2014,GPC,legacy,MACD_PASS,2014-03-28,2014-03-31,77.861,GREEN,172.82,170.31760000000003,161.50085,-0.2557422042075553,-0.3504668341077306,-0.358131930486243,True,2014-03-14,75.838,2.667528152113729,False,,3.8594418258177887,-2.354195296746764,3.8594418258177887,-2.354195296746764,-1.2355351202784526,-1.0017852326582033,0.526579417166495,0.4662154351986247,True,2.0,True,15.0,False,,MACD_PASS,legacy,-0.38044731381139396,1.4692550857926312,7.0087247218822535,0.36417292674819635,9.902418438729127,172.82,170.31760000000003,161.50085,86.53846153846153,53.84615384615385,52,4,4,52,7.6923076923076925,0.0,0.0,0.0,"(-2,0]","(0,2]",>5,"(0,1]",<=10,>75,"(50,75]",2-4,"(5,10]"
BULL_2013_2014,LOW,legacy,MACD_FAIL,2014-03-28,2014-03-31,46.051,GREEN,172.82,170.31760000000003,161.50085,-0.1797180430567977,-0.2080143276091526,-0.2040548882066072,False,2014-03-26,45.159,1.975243030182261,True,5.0,1.748061931336986,-6.764239647347514,1.748061931336986,-5.150811057306026,-4.768626088467142,-5.035721265553416,-2.822957156196404,-5.092180408677338,False,,False,,False,,MACD_FAIL,legacy,-0.38044731381139396,1.4692550857926312,7.0087247218822535,0.36417292674819635,9.902418438729127,172.82,170.31760000000003,161.50085,86.53846153846153,53.84615384615385,52,4,4,52,7.6923076923076925,0.0,0.0,0.0,"(-2,0]","(0,2]",>5,"(0,1]",<=10,>75,"(50,75]",2-4,"(5,10]"
BULL_2013_2014,SYY,legacy,MACD_FAIL,2014-03-28,2014-03-31,32.663,GREEN,172.82,170.31760000000003,161.50085,-0.0556704211238781,-0.0736421398653242,-0.0499510113888482,False,2014-03-27,32.029,1.9794561178931411,False,,2.737041912867788,-1.285858616783497,2.737041912867788,-1.285858616783497,0.2541101552215208,-0.0581697945687742,1.7052934513057671,1.3072895937299212,True,15.0,False,,False,,MACD_FAIL,legacy,-0.38044731381139396,1.4692550857926312,7.0087247218822535,0.36417292674819635,9.902418438729127,172.82,170.31760000000003,161.50085,86.53846153846153,53.84615384615385,52,4,4,52,7.6923076923076925,0.0,0.0,0.0,"(-2,0]","(0,2]",>5,"(0,1]",<=10,>75,"(50,75]",2-4,"(5,10]"
BULL_2013_2014,PPG,legacy,MACD_PASS,2014-03-31,2014-04-01,92.382,GREEN,174.23,170.3808,161.62215,-0.4441446006069554,-0.5644297322691897,-0.5898902958009627,True,2014-03-21,89.045,3.747543376944251,True,8.0,3.330735424649811,-5.07241670455284,3.330735424649811,-3.822173150613761,-1.3281808144443796,-3.356714511484915,0.6202506981879408,-0.7512285943149122,True,2.0,True,3.0,False,,MACD_PASS,legacy,0.8450541181918014,2.2591747426940145,7.80081814281024,0.36403735093906153,9.935801004242387,174.23,170.3808,161.62215,94.23076923076923,84.61538461538461,52,2,2,52,3.8461538461538463,0.0,0.0,0.0,"(0,2]",>2,>5,"(0,1]",<=10,>75,>75,2-4,"(2,5]"
BULL_2013_2014,SHW,legacy,MACD_FAIL,2014-03-31,2014-04-01,190.49,GREEN,174.23,170.3808,161.62215,-1.3580066652090417,-1.558576300474869,-1.5349894651070817,False,2014-03-24,185.48,2.701099849040345,True,4.0,3.328258701244158,-4.792902514567688,2.645808178907028,-3.88996797732164,-2.950286104257449,-3.123523544543028,2.141844716258068,1.065672738726442,True,2.0,False,,False,,MACD_FAIL,legacy,0.8450541181918014,2.2591747426940145,7.80081814281024,0.36403735093906153,9.935801004242387,174.23,170.3808,161.62215,94.23076923076923,84.61538461538461,52,2,2,52,3.8461538461538463,0.0,0.0,0.0,"(0,2]",>2,>5,"(0,1]",<=10,>75,>75,2-4,"(2,5]"
BULL_2013_2014,AFL,legacy,MACD_PASS,2014-04-01,2014-04-02,57.847,GREEN,175.4,170.482,161.754,-0.1077804577849991,-0.1647189049626355,-0.2144465359626836,True,2014-03-21,56.988,1.507334877518085,True,3.0,2.269780628208884,-3.870555084965521,2.269780628208884,-2.0917247221117763,-0.0743340190502483,-0.6776496620395256,-1.3933306826628966,0.2109011703286256,True,2.0,False,,False,,MACD_PASS,legacy,1.0426867907137538,2.884762027662746,8.436267418425514,0.37138389366693225,8.931603839489915,175.4,170.482,161.754,96.15384615384616,82.6923076923077,52,5,5,52,9.615384615384615,0.0,0.0,0.0,"(0,2]",>2,>5,"(0,1]",<=10,>75,>75,5-9,"(5,10]"
BULL_2013_2014,APD,legacy,MACD_PASS,2014-04-01,2014-04-02,109.62,GREEN,175.4,170.482,161.754,-0.438079229473268,-0.5584417907716628,-0.6334022509759281,True,2014-03-27,107.08,2.3720582741875385,True,3.0,2.417442072614473,-4.780149607735817,2.417442072614473,-2.8553183725597564,-1.3045064769202752,-1.1220580186097506,-1.3045064769202752,-2.1620142309797474,True,1.0,False,,False,,MACD_PASS,legacy,1.0426867907137538,2.884762027662746,8.436267418425514,0.37138389366693225,8.931603839489915,175.4,170.482,161.754,96.15384615384616,82.6923076923077,52,5,5,52,9.615384615384615,0.0,0.0,0.0,"(0,2]",>2,>5,"(0,1]",<=10,>75,>75,5-9,"(5,10]"
BULL_2013_2014,CAH,legacy,MACD_PASS,2014-04-01,2014-04-02,64.962,GREEN,175.4,170.482,161.754,-0.3414913777159275,-0.3792405279178107,-0.4349928169769061,True,2014-03-21,63.862,1.722464063136142,True,3.0,3.3204026969613,-7.873833933684315,3.3204026969613,-3.2511314306825523,-0.5449339613928128,-2.5922847202980326,-1.7456359102244412,-6.745481974077161,True,1.0,True,2.0,False,,MACD_PASS,legacy,1.0426867907137538,2.884762027662746,8.436267418425514,0.37138389366693225,8.931603839489915,175.4,170.482,161.754,96.15384615384616,82.6923076923077,52,5,5,52,9.615384615384615,0.0,0.0,0.0,"(0,2]",>2,>5,"(0,1]",<=10,>75,>75,5-9,"(5,10]"
BULL_2013_2014,ECL,legacy,MACD_PASS,2014-04-01,2014-04-02,104.39,GREEN,175.4,170.482,161.754,-0.475635657405143,-0.5909720534862106,-0.6773228765147492,True,2014-03-26,101.53,2.8169014084507005,True,4.0,1.0345818564996725,-6.34926717118498,1.0345818564996725,-6.34926717118498,-1.4177603218699095,-1.5806111696522684,-2.404444870198297,-3.7838873455311774,False,,False,,False,,MACD_PASS,legacy,1.0426867907137538,2.884762027662746,8.436267418425514,0.37138389366693225,8.931603839489915,175.4,170.482,161.754,96.15384615384616,82.6923076923077,52,5,5,52,9.615384615384615,0.0,0.0,0.0,"(0,2]",>2,>5,"(0,1]",<=10,>75,>75,5-9,"(5,10]"
BULL_2013_2014,MHFI,legacy,MACD_PASS,2014-04-01,2014-04-02,74.238,GREEN,175.4,170.482,161.754,-0.2723562586124024,-0.4868433996949095,-0.6340486050386879,True,2014-03-20,70.849,4.78341260991686,True,6.0,0.1697243999030151,-7.473261671920039,0.1697243999030151,-5.762547482421409,-1.46555672297205,-2.971524017349614,-2.252215846332062,-4.719954740160038,False,,False,,False,,MACD_PASS,legacy,1.0426867907137538,2.884762027662746,8.436267418425514,0.37138389366693225,8.931603839489915,175.4,170.482,161.754,96.15384615384616,82.6923076923077,52,5,5,52,9.615384615384615,0.0,0.0,0.0,"(0,2]",>2,>5,"(0,1]",<=10,>75,>75,5-9,"(5,10]"
BULL_2013_2014,ABT,legacy,MACD_PASS,2014-04-02,2014-04-03,35.563,GREEN,175.98,170.5846,161.8831,-0.098191932574495,-0.122708989436203,-0.1417724990445394,True,2014-03-21,34.948,1.759757353782776,True,3.0,1.9627140567443744,-4.833675449202824,1.9627140567443744,-2.9665663751652027,-3.8213873970137535,1.0853977448471497,-1.2484885976998594,0.1293479177797207,False,,False,,False,,MACD_PASS,legacy,2.1180293622700574,3.1628880918910696,8.708073912594937,0.3847448490797545,8.990460673369915,175.98,170.5846,161.8831,96.15384615384616,92.3076923076923,52,1,1,52,1.9230769230769231,0.0,0.0,0.0,>2,>2,>5,"(0,1]",<=10,>75,>75,1,<=2
BULL_2013_2014,BEN,legacy,MACD_FAIL,2014-04-16,2014-04-17,49.41,GREEN,173.42,171.8876,163.13645,-0.1297556057788567,-0.1784679843591481,-0.1669075987103851,False,2014-04-14,47.946,3.053435114503822,False,,6.520947176684877,-3.282736288200772,6.520947176684877,-3.282736288200772,0.076907508601498,0.4148957700870426,3.924306820481682,3.0358227079538613,True,0.0,True,3.0,True,16.0,MACD_FAIL,legacy,-0.5105845906718032,0.8915128258233818,6.303649490962937,0.763843863983027,13.831242907263,173.42,171.8876,163.13645,71.15384615384616,50.0,52,5,5,52,9.615384615384615,0.0,0.0,0.0,"(-2,0]","(0,2]",>5,"(0,1]","(10,20]","(50,75]","(25,50]",5-9,"(5,10]"
BULL_2013_2014,BF-B,legacy,MACD_FAIL,2014-04-16,2014-04-17,42.103,GREEN,173.42,171.8876,163.13645,-0.210573528840809,-0.2592166382412066,-0.2402672795946178,False,2014-04-14,40.734,3.3608287916728097,False,,4.458114623661014,-0.8431703204047292,4.458114623661014,-0.8431703204047292,0.413272213381477,2.522385578224817,2.4107545780585715,4.313231836211195,True,7.0,True,11.0,False,,MACD_FAIL,legacy,-0.5105845906718032,0.8915128258233818,6.303649490962937,0.763843863983027,13.831242907263,173.42,171.8876,163.13645,71.15384615384616,50.0,52,5,5,52,9.615384615384615,0.0,0.0,0.0,"(-2,0]","(0,2]",>5,"(0,1]","(10,20]","(50,75]","(25,50]",5-9,"(5,10]"
BULL_2013_2014,HRL,legacy,MACD_PASS,2014-04-16,2014-04-17,22.388,GREEN,173.42,171.8876,163.13645,-0.0690240117584813,-0.090222230948627,-0.0917172864980255,True,2014-04-11,21.936,2.060539752005841,False,,4.011077362872961,-0.9916026442737258,4.011077362872961,-0.9916026442737258,0.0848668929783746,0.7504020010719925,2.3316062176165664,2.831874218331243,True,15.0,True,16.0,False,,MACD_PASS,legacy,-0.5105845906718032,0.8915128258233818,6.303649490962937,0.763843863983027,13.831242907263,173.42,171.8876,163.13645,71.15384615384616,50.0,52,5,5,52,9.615384615384615,0.0,0.0,0.0,"(-2,0]","(0,2]",>5,"(0,1]","(10,20]","(50,75]","(25,50]",5-9,"(5,10]"
BULL_2013_2014,TROW,legacy,MACD_PASS,2014-04-16,2014-04-17,71.352,GREEN,173.42,171.8876,163.13645,-0.2693084342037659,-0.4216223239827326,-0.527696527137342,True,2014-04-08,68.026,4.889307029665146,False,,4.888440408117512,-2.413387151025914,4.888440408117512,-2.413387151025914,1.0399147886534177,1.5234331203049625,0.8044623836752862,-0.9614306536607332,True,3.0,True,3.0,False,,MACD_PASS,legacy,-0.5105845906718032,0.8915128258233818,6.303649490962937,0.763843863983027,13.831242907263,173.42,171.8876,163.13645,71.15384615384616,50.0,52,5,5,52,9.615384615384615,0.0,0.0,0.0,"(-2,0]","(0,2]",>5,"(0,1]","(10,20]","(50,75]","(25,50]",5-9,"(5,10]"
BULL_2013_2014,VFC,legacy,MACD_PASS,2014-04-16,2014-04-17,55.534,GREEN,173.42,171.8876,163.13645,-0.2337219072587677,-0.3648521495329564,-0.4519865416254344,True,2014-04-07,53.189,4.408806332136339,False,,6.451903338495324,-0.8967479382000154,6.451903338495324,-0.8967479382000154,2.213058666762713,1.7430763136096816,2.744264774732597,4.426117333525403,True,5.0,True,5.0,True,17.0,MACD_PASS,legacy,-0.5105845906718032,0.8915128258233818,6.303649490962937,0.763843863983027,13.831242907263,173.42,171.8876,163.13645,71.15384615384616,50.0,52,5,5,52,9.615384615384615,0.0,0.0,0.0,"(-2,0]","(0,2]",>5,"(0,1]","(10,20]","(50,75]","(25,50]",5-9,"(5,10]"
BULL_2013_2014,CTAS,legacy,MACD_PASS,2014-04-17,2014-04-21,54.279,GREEN,173.66,172.111,163.2647,-0.1446181962760395,-0.2417176056145505,-0.3049270614648484,True,2014-04-04,52.45,3.487130600571975,False,,6.3007793069142615,-0.989332891173389,6.3007793069142615,-0.989332891173389,0.5379612741575723,2.5516313859872186,4.825070469242254,6.216031982903147,True,7.0,True,9.0,True,15.0,MACD_PASS,legacy,1.7698077824660263,0.9000005810203993,6.367144888025389,0.8382929009925988,13.676055695081676,173.66,172.111,163.2647,76.92307692307692,94.23076923076923,52,1,1,52,1.9230769230769231,0.0,0.0,0.0,"(0,2]","(0,2]",>5,"(0,1]","(10,20]",>75,>75,1,<=2
BULL_2013_2014,BCR,legacy,MACD_PASS,2014-04-21,2014-04-22,138.84,GREEN,174.26,172.3032,163.39565000000002,-0.6727424823686454,-0.9216440641170224,-1.0735641714146544,True,2014-04-09,134.43,3.2805177415755398,True,1.0,6.230193027945852,-5.97810429271104,2.0959377700950688,-5.97810429271104,-3.1042927110342844,-0.7346585998271427,4.609622587150675,4.436761740132522,True,1.0,False,,False,,MACD_PASS,legacy,3.0453550943172925,1.135672465746418,6.649106019652273,0.9024245412626364,13.658725130620256,174.26,172.3032,163.39565000000002,78.84615384615384,98.07692307692308,52,1,1,52,1.9230769230769231,0.0,0.0,0.0,>2,"(0,2]",>5,"(0,1]","(10,20]",>75,>75,1,<=2
BULL_2013_2014,KMB,legacy,MACD_FAIL,2014-04-28,2014-04-29,99.86,GREEN,174.11,172.9284,163.97154999999998,-0.1273746081556168,-0.251993022345374,-0.2512615620654158,False,2014-04-24,97.587,2.329203684917047,False,,1.231724414179847,-1.708391748447835,1.231724414179847,-1.708391748447835,-1.1245744041658343,0.1502102944121786,-1.4029641498097267,-0.5087121970759001,False,,False,,False,,MACD_FAIL,legacy,-0.0860782738436705,0.6832885749246564,6.1830543164347995,0.9100839826152729,13.582861185602491,174.11,172.9284,163.97154999999998,69.23076923076923,50.0,52,1,1,52,1.9230769230769231,0.0,0.0,0.0,"(-2,0]","(0,2]",>5,"(0,1]","(10,20]","(50,75]","(25,50]",1,<=2
BULL_2013_2014,T,legacy,MACD_PASS,2014-04-29,2014-04-30,29.591,GREEN,174.92,173.013,164.07715,-0.1303669081787419,-0.1561311571756133,-0.1619183468028208,True,2014-04-25,28.663,3.2376234169486877,False,,4.03163123922814,-1.2267243418606966,4.03163123922814,-1.2267243418606966,0.9259572167212848,2.696765908553278,-0.4562197965597647,-0.1216586124159424,True,6.0,True,6.0,False,,MACD_PASS,legacy,-0.07426449585834494,1.102229312248193,6.608385140770667,0.8985713136006934,13.373755838183088,174.92,173.013,164.07715,73.07692307692308,46.15384615384615,52,1,1,52,1.9230769230769231,0.0,0.0,0.0,"(-2,0]","(0,2]",>5,"(0,1]","(10,20]","(50,75]","(25,50]",1,<=2
BULL_2013_2014,PNR,legacy,MACD_PASS,2014-04-30,2014-05-01,68.865,GREEN,175.46,173.104,164.18255000000002,-0.4210841688590135,-0.5008425807911472,-0.5124436673839847,True,2014-04-24,66.706,3.2365904116571143,False,,3.540259928846301,-2.0692659551295955,3.540259928846301,-2.0692659551295955,1.7265664706309636,-0.2570246133739795,-0.2570246133739795,0.4748420823349919,True,5.0,True,8.0,False,,MACD_PASS,legacy,0.46953733394412556,1.3610315186246336,6.868848120582838,0.8333265374833809,13.201486021034631,175.46,173.104,164.18255000000002,75.0,61.53846153846154,52,1,1,52,1.9230769230769231,0.0,0.0,0.0,"(0,2]","(0,2]",>5,"(0,1]","(10,20]","(50,75]","(50,75]",1,<=2
BULL_2013_2014,CLX,legacy,MACD_FAIL,2014-05-08,2014-05-09,80.369,GREEN,174.86,173.59620000000004,164.78709999999998,-0.3224239916816226,-0.3280954562878081,-0.3037225081933085,False,2014-05-07,79.619,0.9419862093218878,False,,5.52202963829338,-0.4777961651880713,5.52202963829338,-0.4777961651880713,0.5337879032960569,0.1692194751707676,0.7701974641963982,5.080317037663784,True,20.0,True,20.0,True,20.0,MACD_FAIL,legacy,-0.35331661727830976,0.7280113274368727,6.112675081969421,0.4911205815645747,11.650137598305681,174.86,173.59620000000004,164.78709999999998,84.61538461538461,63.46153846153846,52,1,1,52,1.9230769230769231,0.0,0.0,0.0,"(-2,0]","(0,2]",>5,"(0,1]","(10,20]",>75,"(50,75]",1,<=2
BULL_2013_2014,ECL,legacy,MACD_PASS,2014-05-09,2014-05-12,101.04,GREEN,175.12,173.6514,164.88909999999998,-0.0383621479281947,-0.065814763301973,-0.0720478644712949,True,2014-05-08,99.85,1.191787681522305,False,,5.186064924782263,-0.31670625494854,5.186064924782263,-0.31670625494854,1.8507521773554856,3.295724465558192,3.701504354710994,4.592240696753769,True,5.0,True,10.0,True,18.0,MACD_PASS,legacy,-0.057071110603812425,0.8457173394513351,6.2047157756334625,0.46863772221239497,8.460146098726364,175.12,173.6514,164.88909999999998,80.76923076923077,67.3076923076923,52,3,3,52,5.769230769230769,0.0,0.0,0.0,"(-2,0]","(0,2]",>5,"(0,1]",<=10,>75,"(50,75]",2-4,"(5,10]"
BULL_2013_2014,EMR,legacy,MACD_PASS,2014-05-09,2014-05-12,60.137,GREEN,175.12,173.6514,164.88909999999998,-0.2082527430607266,-0.2126277652535979,-0.2162495108370597,True,2014-05-08,59.183,1.611949377354982,True,6.0,2.151753496183706,-2.983188386517444,1.5398174168980816,-2.983188386517444,-0.6767880007316651,-0.4988609342002403,-0.3625056121855152,0.4689292781482113,False,,False,,False,,MACD_PASS,legacy,-0.057071110603812425,0.8457173394513351,6.2047157756334625,0.46863772221239497,8.460146098726364,175.12,173.6514,164.88909999999998,80.76923076923077,67.3076923076923,52,3,3,52,5.769230769230769,0.0,0.0,0.0,"(-2,0]","(0,2]",>5,"(0,1]",<=10,>75,"(50,75]",2-4,"(5,10]"
BULL_2013_2014,GPC,legacy,MACD_PASS,2014-05-09,2014-05-12,77.516,GREEN,175.12,173.6514,164.88909999999998,-0.1710327617601153,-0.2052727053087457,-0.2296793836988111,True,2014-05-06,76.136,1.8125459703688171,True,6.0,2.9310077919397104,-2.260178543784519,1.253934671551682,-2.260178543784519,-0.5366633985241953,0.5289230610454609,0.2954228804375791,1.6332112080086558,False,,False,,False,,MACD_PASS,legacy,-0.057071110603812425,0.8457173394513351,6.2047157756334625,0.46863772221239497,8.460146098726364,175.12,173.6514,164.88909999999998,80.76923076923077,67.3076923076923,52,3,3,52,5.769230769230769,0.0,0.0,0.0,"(-2,0]","(0,2]",>5,"(0,1]",<=10,>75,"(50,75]",2-4,"(5,10]"
BULL_2013_2014,CAH,legacy,MACD_PASS,2014-05-12,2014-05-13,60.748,GREEN,176.83,173.732,164.99779999999998,-0.2055689537531133,-0.3125716027565857,-0.3851830619095473,True,2014-05-05,58.664,3.5524342015545995,False,,9.557516296832835,-0.9926252716138672,9.557516296832835,-0.9926252716138672,1.3794692829393496,6.354118654112084,8.80522815565945,7.093237637453087,True,4.0,True,6.0,True,8.0,MACD_PASS,legacy,0.7176624708093771,1.7832063177768198,7.171125918042565,0.4647009976383121,8.036055610171765,176.83,173.732,164.99779999999998,90.38461538461539,84.61538461538461,52,2,2,52,3.8461538461538463,0.0,0.0,0.0,"(0,2]","(0,2]",>5,"(0,1]",<=10,>75,>75,2-4,"(2,5]"
BULL_2013_2014,LOW,legacy,MACD_FAIL,2014-05-12,2014-05-13,43.582,GREEN,176.83,173.732,164.99779999999998,0.0062274770724828,-0.0566284630013773,-0.0902407425809214,False,2014-05-07,42.058,3.623567454467636,True,2.0,4.212748382359677,-4.68542058648066,0.7158918819696103,-4.68542058648066,-1.679592492313342,0.8833922261484162,1.876921664907516,1.3193520260657898,False,,False,,False,,MACD_FAIL,legacy,0.7176624708093771,1.7832063177768198,7.171125918042565,0.4647009976383121,8.036055610171765,176.83,173.732,164.99779999999998,90.38461538461539,84.61538461538461,52,2,2,52,3.8461538461538463,0.0,0.0,0.0,"(0,2]","(0,2]",>5,"(0,1]",<=10,>75,>75,2-4,"(2,5]"
BULL_2013_2014,MKC,legacy,MACD_PASS,2014-05-19,2014-05-20,65.959,GREEN,175.85,173.9294,165.50980000000004,-0.1607418414102388,-0.1673709304721123,-0.1709760403585971,True,2014-05-16,65.781,0.2705948526170232,True,0.0,3.8372322200154407,-0.8763019451477505,0.2152852529601734,-0.8095938385967116,0.9339134917145442,3.500659500598857,2.236237662790508,2.8184175017814006,False,,False,,False,,MACD_PASS,legacy,-0.5542046032913084,1.1042411461202217,6.247485043181711,0.3011408984171293,7.968466700885755,175.85,173.9294,165.50980000000004,76.92307692307692,26.923076923076923,52,1,1,52,1.9230769230769231,0.0,0.0,0.0,"(-2,0]","(0,2]",>5,"(0,1]",<=10,>75,"(25,50]",1,<=2
BULL_2013_2014,CVX,legacy,MACD_FAIL,2014-05-21,2014-05-22,108.4,GREEN,176.2,173.98440000000002,165.69625,-0.3577141788739848,-0.4246697945859552,-0.366641068169887,False,2014-05-20,106.78,1.5171380408316226,True,6.0,6.669741697416964,-1.9833948339483487,0.2583025830258378,-1.9833948339483487,-1.0608856088560992,0.0645756457564594,2.527675276752772,6.632841328413286,False,,False,,False,,MACD_FAIL,legacy,0.03406381287611726,1.2734475044888782,6.33915975768915,0.2627811931649404,8.635776909280983,176.2,173.98440000000002,165.69625,75.0,28.846153846153847,52,2,2,52,3.8461538461538463,0.0,0.0,0.0,"(0,2]","(0,2]",>5,"(0,1]",<=10,"(50,75]","(25,50]",2-4,"(2,5]"
BULL_2013_2014,PG,legacy,MACD_PASS,2014-05-21,2014-05-22,71.933,GREEN,176.2,173.98440000000002,165.69625,-0.2582623253336102,-0.2871958726558122,-0.2901753199376781,True,2014-05-16,71.194,1.038008820968073,False,,0.5991686708464838,-1.568125894930006,0.5991686708464838,-1.568125894930006,0.525488996705259,-0.4212253068828109,-0.9050088276590816,-0.5421711870768675,False,,False,,False,,MACD_PASS,legacy,0.03406381287611726,1.2734475044888782,6.33915975768915,0.2627811931649404,8.635776909280983,176.2,173.98440000000002,165.69625,75.0,28.846153846153847,52,2,2,52,3.8461538461538463,0.0,0.0,0.0,"(0,2]","(0,2]",>5,"(0,1]",<=10,"(50,75]","(25,50]",2-4,"(2,5]"
BULL_2013_2014,HRL,legacy,MACD_FAIL,2014-05-27,2014-05-28,22.469,GREEN,178.44,174.29719999999998,166.02294999999998,-0.0940768970711818,-0.1192316909276596,-0.0958319939190698,False,2014-05-23,21.737,3.3675300179417667,False,,4.361564822644537,-0.3827495660688185,4.361564822644537,-0.3827495660688185,3.760737015443505,1.6511638257154182,2.567982553740711,1.757977658106724,True,1.0,True,2.0,False,,MACD_FAIL,legacy,1.4728461757179456,2.376859754488314,7.479116592013346,0.3253286671424771,8.261983917915309,178.44,174.29719999999998,166.02294999999998,82.6923076923077,67.3076923076923,52,2,2,52,3.8461538461538463,0.0,0.0,0.0,"(0,2]",>2,>5,"(0,1]",<=10,>75,"(50,75]",2-4,"(2,5]"
BULL_2013_2014,NUE,legacy,MACD_PASS,2014-05-27,2014-05-28,46.692,GREEN,178.44,174.29719999999998,166.02294999999998,-0.1201297667285687,-0.1577321810798208,-0.1671558210166296,True,2014-05-22,45.729,2.10588466837236,True,2.0,0.5611239612781649,-4.506125246294868,0.3298209543390662,-2.867728947142978,-3.336760044547249,-2.1952368714126536,0.0599674462434585,-3.118307204660331,False,,False,,False,,MACD_PASS,legacy,1.4728461757179456,2.376859754488314,7.479116592013346,0.3253286671424771,8.261983917915309,178.44,174.29719999999998,166.02294999999998,82.6923076923077,67.3076923076923,52,2,2,52,3.8461538461538463,0.0,0.0,0.0,"(0,2]",>2,>5,"(0,1]",<=10,>75,"(50,75]",2-4,"(2,5]"
BULL_2013_2014,CL,legacy,MACD_FAIL,2014-05-29,2014-05-30,61.958,GREEN,179.23,174.50959999999998,166.25709999999998,-0.1240697591318845,-0.1613823834869232,-0.1365663817712772,False,2014-05-28,61.179,1.2733127380310183,False,,3.776751993285776,-0.133961716001163,3.776751993285776,-0.133961716001163,1.6139965783272592,1.3751250847348295,2.1514574389102314,2.228929274669933,True,0.0,True,14.0,False,,MACD_FAIL,legacy,1.7196367763904652,2.7049514754489135,7.802914883033574,0.3605881209505446,8.295724469241234,179.23,174.50959999999998,166.25709999999998,88.46153846153847,84.61538461538461,52,2,2,52,3.8461538461538463,0.0,0.0,0.0,"(0,2]",>2,>5,"(0,1]",<=10,>75,>75,2-4,"(2,5]"
BULL_2013_2014,ED,legacy,MACD_PASS,2014-05-29,2014-05-30,48.242,GREEN,179.23,174.50959999999998,166.25709999999998,-0.1065273678163849,-0.1543815719632546,-0.2034309989436644,True,2014-05-13,47.323,1.9419732476808167,False,,5.580199825877874,-0.9721819161726208,5.580199825877874,-0.9721819161726208,1.0613158658430375,1.0426599228887667,3.8244683056258166,5.306579329215211,True,4.0,True,13.0,True,20.0,MACD_PASS,legacy,1.7196367763904652,2.7049514754489135,7.802914883033574,0.3605881209505446,8.295724469241234,179.23,174.50959999999998,166.25709999999998,88.46153846153847,84.61538461538461,52,2,2,52,3.8461538461538463,0.0,0.0,0.0,"(0,2]",>2,>5,"(0,1]",<=10,>75,>75,2-4,"(2,5]"
