ticker,data_ticker,signal_type,signal_date,entry_date,entry_open,regime,spy_close,spy_ma50,spy_ma200,swing_start,swing_low,swing_distance_pct,stop_hit_20d,days_to_stop,mfe_20d_pct,mae_20d_pct,mfe_before_stop_pct,mae_before_stop_pct,ret_5d_pct,ret_10d_pct,ret_15d_pct,ret_20d_pct,hit_2pct_before_stop,days_to_2pct,hit_3pct_before_stop,days_to_3pct,hit_5pct_before_stop,days_to_5pct
CTAS,CTAS,V0.1,2020-03-26,2020-03-27,43.95976481223502,YELLOW,239.48890686035156,277.47312225341796,274.61414344787596,2020-03-16,36.194573161472285,21.45402189472008,False,,13.6683809106102,-15.231536255165224,13.6683809106102,-15.231536255165224,-12.382616846649618,4.075980824516723,3.4517937400579957,13.353615449051537,True,7.0,True,7.0,True,9.0
KMB,KMB,V0.1,2020-03-26,2020-03-27,96.83458910274513,YELLOW,239.48890686035156,277.47312225341796,274.61414344787596,2020-03-23,87.82651607094868,10.256666704756313,False,,18.514863681751127,-0.38521532044426543,18.514863681751127,-0.38521532044426543,6.483060797419071,8.769769474235357,14.515188449000838,15.039734692665995,True,0.0,True,0.0,True,0.0
KO,KO,V0.1,2020-03-26,2020-03-27,36.15479911640559,YELLOW,239.48890686035156,277.47312225341796,274.61414344787596,2020-03-20,30.035161869950038,20.374910156812586,False,,13.902894738339189,-4.260198685037386,13.902894738339189,-4.260198685037386,0.3893781460957424,7.489692357037536,6.573516314682726,7.146130297784059,True,1.0,True,1.0,True,6.0
T,T,V0.1,2020-03-26,2020-03-27,14.416304688680038,YELLOW,239.48890686035156,277.47312225341796,274.61414344787596,2020-03-20,12.663431164529811,13.842010916125268,False,,8.305818354644368,-8.218231970207611,8.305818354644368,-8.218231970207611,-7.510926883799785,4.065942450144688,6.789129160258023,5.272424776287732,True,0.0,True,0.0,True,9.0
TGT,TGT,V0.1,2020-03-30,2020-03-31,79.55789245051433,YELLOW,239.90145874023438,274.9024328613281,274.37884002685547,2020-03-27,77.59565644678453,2.5287961898685873,True,3.0,19.720834974648692,-5.363134237772982,1.574307324955515,-5.363134237772982,3.1276735545938017,11.502977917201962,12.132668973205085,17.6532517725845,False,,False,,False,
TGT,TGT,STOCH_ONLY_CONTROL,2020-07-13,2020-07-14,99.67222243324235,GREEN,289.94061279296875,278.63779724121093,275.8789900970459,2020-07-09,98.26199090433542,1.4351750009623743,False,,13.348482716734589,-1.1116723248880689,13.348482716734589,-1.1116723248880689,1.2295739476058554,3.8319148725245222,9.861857283340282,10.931441325924652,True,1.0,True,1.0,True,8.0
TGT,TGT,V0.1,2020-07-13,2020-07-14,99.67222243324235,GREEN,289.94061279296875,278.63779724121093,275.8789900970459,2020-07-09,98.26199090433542,1.4351750009623743,False,,13.348482716734589,-1.1116723248880689,13.348482716734589,-1.1116723248880689,1.2295739476058554,3.8319148725245222,9.861857283340282,10.931441325924652,True,1.0,True,1.0,True,8.0
CAH,CAH,STOCH_ONLY_CONTROL,2020-07-14,2020-07-15,44.54480900392359,GREEN,293.697998046875,279.3260705566406,276.00049644470215,2020-07-09,41.74181644660027,6.71507087121892,False,,14.527052980330923,-0.5826433132226527,14.527052980330923,-0.5826433132226527,9.069697557739008,12.060580333557347,11.86633780493571,4.525105773663118,True,1.0,True,2.0,True,4.0
CAH,CAH,V0.1,2020-07-14,2020-07-15,44.54480900392359,GREEN,293.697998046875,279.3260705566406,276.00049644470215,2020-07-09,41.74181644660027,6.71507087121892,False,,14.527052980330923,-0.5826433132226527,14.527052980330923,-0.5826433132226527,9.069697557739008,12.060580333557347,11.86633780493571,4.525105773663118,True,1.0,True,2.0,True,4.0
MMM,MMM,STOCH_ONLY_CONTROL,2020-08-05,2020-08-06,105.5159752254625,GREEN,305.8447570800781,289.93900024414063,278.5564684295654,2020-08-03,101.03629150675681,4.433737275883787,False,,10.287438255672775,-0.801641976242029,10.287438255672775,-0.801641976242029,6.368221270378749,4.514855541019291,6.18449277369868,7.627654446637266,True,2.0,True,2.0,True,3.0
ECL,ECL,STOCH_ONLY_CONTROL,2020-08-06,2020-08-07,181.87464117574572,GREEN,307.88922119140625,290.53077697753906,278.73537071228026,2020-07-30,171.59965068888883,5.987768882749944,False,,8.077323739573083,-0.9484687983609796,8.077323739573083,-0.9484687983609796,0.365981075914279,0.4381411329063445,3.350492843618169,5.546361718947623,True,2.0,True,2.0,True,18.0
ECL,ECL,V0.1,2020-08-06,2020-08-07,181.87464117574572,GREEN,307.88922119140625,290.53077697753906,278.73537071228026,2020-07-30,171.59965068888883,5.987768882749944,False,,8.077323739573083,-0.9484687983609796,8.077323739573083,-0.9484687983609796,0.365981075914279,0.4381411329063445,3.350492843618169,5.546361718947623,True,2.0,True,2.0,True,18.0
AOS,AOS,STOCH_ONLY_CONTROL,2020-08-07,2020-08-10,43.840449713327494,GREEN,308.1102294921875,291.1372436523437,278.91982246398925,2020-08-03,42.409803067644816,3.3733866752476027,True,20.0,3.2225353771768273,-3.6916047136714036,3.2225353771768273,-3.6916047136714036,1.3869132031693931,1.3869132031693931,-0.12237403848915918,-3.61002791364029,True,1.0,True,2.0,False,
AOS,AOS,V0.1,2020-08-07,2020-08-10,43.840449713327494,GREEN,308.1102294921875,291.1372436523437,278.91982246398925,2020-08-03,42.409803067644816,3.3733866752476027,True,20.0,3.2225353771768273,-3.6916047136714036,3.2225353771768273,-3.6916047136714036,1.3869132031693931,1.3869132031693931,-0.12237403848915918,-3.61002791364029,True,1.0,True,2.0,False,
ABBV,ABBV,STOCH_ONLY_CONTROL,2020-08-12,2020-08-13,75.4529628693089,GREEN,310.7532958984375,292.8295501708984,279.4609868621826,2020-07-31,72.78824359779372,3.6609198681034627,True,17.0,2.396463719757058,-6.411615797481385,2.396463719757058,-5.980668740131478,0.06305758699658437,-0.8829097399761898,-3.4370538794677885,-5.717905536399348,True,2.0,False,,False,
ABBV,ABBV,V0.1,2020-08-12,2020-08-13,75.4529628693089,GREEN,310.7532958984375,292.8295501708984,279.4609868621826,2020-07-31,72.78824359779372,3.6609198681034627,True,17.0,2.396463719757058,-6.411615797481385,2.396463719757058,-5.980668740131478,0.06305758699658437,-0.8829097399761898,-3.4370538794677885,-5.717905536399348,True,2.0,False,,False,
CAH,CAH,STOCH_ONLY_CONTROL,2020-08-12,2020-08-13,46.21447578639687,GREEN,310.7532958984375,292.8295501708984,279.4609868621826,2020-08-10,45.28879587198778,2.0439490531512394,True,3.0,0.6738952176153168,-10.408086191965605,0.6738952176153168,-2.807953901867488,-6.102623562324283,-5.1478942550600815,-6.364673909171326,-9.43466714478689,False,,False,,False,
CLX,CLX,STOCH_ONLY_CONTROL,2020-08-18,2020-08-19,187.56355999720603,GREEN,311.8583679199219,294.48142883300784,280.172407913208,2020-08-13,182.40450281700706,2.828360649284334,True,4.0,0.4154330232020609,-10.503771531468098,0.4154330232020609,-4.351062343448575,-3.6688691602124957,-2.1602252969069258,-5.995269669097492,-9.546100490054844,False,,False,,False,
CLX,CLX,V0.1,2020-08-18,2020-08-19,187.56355999720603,GREEN,311.8583679199219,294.48142883300784,280.172407913208,2020-08-13,182.40450281700706,2.828360649284334,True,4.0,0.4154330232020609,-10.503771531468098,0.4154330232020609,-4.351062343448575,-3.6688691602124957,-2.1602252969069258,-5.995269669097492,-9.546100490054844,False,,False,,False,
BDX,BDX,STOCH_ONLY_CONTROL,2020-08-19,2020-08-20,180.48511063533837,GREEN,310.5599365234375,294.81011352539065,280.3367716217041,2020-08-10,176.7959889896021,2.086654605016647,True,2.0,0.6570115810578647,-13.563121718052596,0.6570115810578647,-2.2592015077790295,-5.263788315927531,-9.686082550341125,-9.102675280273619,-10.598489688750623,False,,False,,False,
BDX,BDX,V0.1,2020-08-19,2020-08-20,180.48511063533837,GREEN,310.5599365234375,294.81011352539065,280.3367716217041,2020-08-10,176.7959889896021,2.086654605016647,True,2.0,0.6570115810578647,-13.563121718052596,0.6570115810578647,-2.2592015077790295,-5.263788315927531,-9.686082550341125,-9.102675280273619,-10.598489688750623,False,,False,,False,
TROW,TROW,STOCH_ONLY_CONTROL,2020-08-26,2020-08-27,104.86963800480775,GREEN,320.08209228515625,298.0389117431641,281.24339820861815,2020-08-21,103.51912835991497,1.3045991270302482,True,6.0,4.2460888612693815,-9.885562436366902,4.2460888612693815,-3.546976133670632,-0.5960521796402829,-7.469260448024551,-5.149340314809647,-7.187625909455619,True,0.0,True,4.0,False,
TROW,TROW,V0.1,2020-08-26,2020-08-27,104.86963800480775,GREEN,320.08209228515625,298.0389117431641,281.24339820861815,2020-08-21,103.51912835991497,1.3045991270302482,True,6.0,4.2460888612693815,-9.885562436366902,4.2460888612693815,-3.546976133670632,-0.5960521796402829,-7.469260448024551,-5.149340314809647,-7.187625909455619,True,0.0,True,4.0,False,
CAH,CAH,V0.1,2020-08-27,2020-08-28,43.77484183167314,GREEN,320.781982421875,298.73945861816406,281.44884880065916,2020-08-17,42.77131768685996,2.3462549182146963,True,2.0,2.56917259152738,-11.75889143344937,1.245081880309984,-4.011852240770586,-1.7391172870716676,-7.015801640094043,-6.916989513116523,-6.027671655958922,False,,False,,False,
KMB,KMB,STOCH_ONLY_CONTROL,2020-08-28,2020-08-31,125.08929928735499,GREEN,322.85406494140625,299.4792468261719,281.6617115020752,2020-08-27,123.67385215770763,1.1444999124329058,True,1.0,0.9525671337463848,-7.074721576383968,0.9525671337463848,-1.591867686408499,-4.107256449995367,-5.710078688082676,-5.401077024999735,-5.800175456277634,False,,False,,False,
ROP,ROP,STOCH_ONLY_CONTROL,2020-09-02,2020-09-03,427.84705675285835,GREEN,329.4109802246094,301.8423138427734,282.3209365081787,2020-08-21,409.9131193519036,4.37505816581556,True,1.0,0.11261768269459349,-14.39477458034416,0.11261768269459349,-6.121907883217304,-9.995949412614081,-11.849642014468886,-10.329309081387928,-10.869870158459705,False,,False,,False,
ROP,ROP,V0.1,2020-09-02,2020-09-03,427.84705675285835,GREEN,329.4109802246094,301.8423138427734,282.3209365081787,2020-08-21,409.9131193519036,4.37505816581556,True,1.0,0.11261768269459349,-14.39477458034416,0.11261768269459349,-6.121907883217304,-9.995949412614081,-11.849642014468886,-10.329309081387928,-10.869870158459705,False,,False,,False,
CL,CL,STOCH_ONLY_CONTROL,2020-09-09,2020-09-10,66.95238397325666,GREEN,312.91748046875,304.5131512451172,282.94117164611816,2020-09-08,65.61523143400943,2.037869119751612,True,7.0,2.2435154088518816,-3.5793558240909795,0.8688862192219649,-3.5793558240909795,-0.5187788982907837,-1.7508110216863826,-0.06489451727217377,2.113832557449369,False,,False,,False,
DOV,DOV,STOCH_ONLY_CONTROL,2020-09-09,2020-09-10,103.66551830300864,GREEN,312.91748046875,304.5131512451172,282.94117164611816,2020-09-08,99.97515537532537,3.6912800123480194,True,7.0,4.349013885362996,-5.487787492194752,4.349013885362996,-5.0035760334588675,3.461277669275642,-3.9275514169410553,-3.9275514169410553,1.2643704044341675,True,2.0,True,4.0,False,
ITW,ITW,STOCH_ONLY_CONTROL,2020-09-09,2020-09-10,170.0713177294421,GREEN,312.91748046875,304.5131512451172,282.94117164611816,2020-09-08,164.81859056260456,3.1869749334146436,False,,3.8965400714757736,-3.2304475946637434,3.8965400714757736,-3.2304475946637434,2.7510926957729387,-1.646548291792438,-1.8108793407899948,3.3737491054928626,True,3.0,True,5.0,False,
SPGI,SPGI,STOCH_ONLY_CONTROL,2020-09-09,2020-09-10,316.96988952494684,GREEN,312.91748046875,304.5131512451172,282.94117164611816,2020-09-08,302.0670241577564,4.933628690103986,False,,4.710136168255952,-2.699266813200274,4.710136168255952,-2.699266813200274,0.04265799957159366,-1.6241259125905572,3.455800506393736,1.5984898680429405,True,3.0,True,14.0,False,
AOS,AOS,STOCH_ONLY_CONTROL,2020-09-10,2020-09-11,43.45596074640727,GREEN,307.48406982421875,304.9833709716797,283.068295211792,2020-09-08,42.22203360521556,2.922472074010396,False,,18.58025148670317,0.0,18.58025148670317,0.0,9.547361468410841,7.325124493544122,10.144014157693992,17.674896650859107,True,1.0,True,1.0,True,3.0
AOS,AOS,V0.1,2020-09-10,2020-09-11,43.45596074640727,GREEN,307.48406982421875,304.9833709716797,283.068295211792,2020-09-08,42.22203360521556,2.922472074010396,False,,18.58025148670317,0.0,18.58025148670317,0.0,9.547361468410841,7.325124493544122,10.144014157693992,17.674896650859107,True,1.0,True,1.0,True,3.0
CTAS,CTAS,STOCH_ONLY_CONTROL,2020-09-11,2020-09-14,76.0665235719559,GREEN,307.6405944824219,305.41693786621096,283.18527153015134,2020-09-10,73.83618466110306,3.020658395459841,False,,8.315375203622356,-5.145814552831185,8.315375203622356,-5.145814552831185,-2.3894463867371707,3.5950224905515915,3.7183501132048047,7.60316019688374,True,1.0,True,7.0,True,13.0
MKC,MKC,STOCH_ONLY_CONTROL,2020-09-11,2020-09-14,87.97898755764368,GREEN,307.6405944824219,305.41693786621096,283.18527153015134,2020-09-10,86.58893256985779,1.6053494904379573,True,3.0,1.5800152206729923,-8.389985659726285,1.5800152206729923,-4.4449791459808985,-4.800008047569026,-2.409997696742927,-2.1459749427344854,0.7733990353560038,False,,False,,False,
PNR,PNR,STOCH_ONLY_CONTROL,2020-09-11,2020-09-14,41.31799216931889,GREEN,307.6405944824219,305.41693786621096,283.18527153015134,2020-09-08,39.90470157936596,3.541664350357454,False,,12.9443458678844,-1.5202332039679356,12.9443458678844,-1.5202332039679356,-0.20118371926444167,2.5039207547285836,3.2640444298799087,12.340723049004133,True,1.0,True,2.0,True,4.0
SWK,SWK,STOCH_ONLY_CONTROL,2020-09-11,2020-09-14,133.59621524603614,GREEN,307.6405944824219,305.41693786621096,283.18527153015134,2020-09-10,129.4959810265167,3.1663022952657105,True,5.0,11.069862050940916,-5.8288564521706165,3.5517515924077037,-5.8288564521706165,-4.442809809663495,1.5221351703925468,4.764548381747602,10.123139191026652,True,2.0,True,2.0,False,
TGT,TGT,STOCH_ONLY_CONTROL,2020-09-11,2020-09-14,125.31161898522323,GREEN,307.6405944824219,305.41693786621096,283.18527153015134,2020-09-10,122.57843026913034,2.2297468731586667,False,,11.403563831494012,-1.4136579077723255,11.403563831494012,-1.4136579077723255,0.8818681733055334,5.324808250760027,8.710885964919402,10.784245012611082,True,6.0,True,6.0,True,10.0
EMR,EMR,STOCH_ONLY_CONTROL,2020-09-15,2020-09-16,61.0186201601187,GREEN,313.267333984375,306.32587951660156,283.45482902526857,2020-09-10,59.487164490053296,2.5744304392277373,True,3.0,3.2931582103466583,-8.37082843454624,1.0009898533609451,-6.934582414195544,-7.311781981664211,-4.874534164701982,-0.07258318510460215,0.6527820861474076,False,,False,,False,
EMR,EMR,V0.1,2020-09-15,2020-09-16,61.0186201601187,GREEN,313.267333984375,306.32587951660156,283.45482902526857,2020-09-10,59.487164490053296,2.5744304392277373,True,3.0,3.2931582103466583,-8.37082843454624,1.0009898533609451,-6.934582414195544,-7.311781981664211,-4.874534164701982,-0.07258318510460215,0.6527820861474076,False,,False,,False,
JNJ,JNJ,STOCH_ONLY_CONTROL,2020-09-15,2020-09-16,127.30194122051681,GREEN,313.267333984375,306.32587951660156,283.45482902526857,2020-09-08,124.85627789138641,1.9587828264894247,True,3.0,2.5101963712413466,-4.304169007655123,0.4484893042925764,-4.304169007655123,-3.313492245714267,-0.3413639898081078,-1.0107627315738,-0.8635290494695025,False,,False,,False,
JNJ,JNJ,V0.1,2020-09-15,2020-09-16,127.30194122051681,GREEN,313.267333984375,306.32587951660156,283.45482902526857,2020-09-08,124.85627789138641,1.9587828264894247,True,3.0,2.5101963712413466,-4.304169007655123,0.4484893042925764,-4.304169007655123,-3.313492245714267,-0.3413639898081078,-1.0107627315738,-0.8635290494695025,False,,False,,False,
MKC,MKC,V0.1,2020-09-15,2020-09-16,88.5772449832876,GREEN,313.267333984375,306.32587951660156,283.45482902526857,2020-09-14,87.53469608689264,1.1910121848827337,True,0.0,1.3034602523339212,-9.008726639452568,0.6158152013336471,-1.420341975408479,-7.8813946436306015,-3.6054502590149196,-3.2552692795534077,-1.3470861284833657,False,,False,,False,
PEP,PEP,STOCH_ONLY_CONTROL,2020-09-15,2020-09-16,113.75460036525259,GREEN,313.267333984375,306.32587951660156,283.45482902526857,2020-09-10,111.75128642438344,1.792654031078822,True,1.0,5.745505805571183,-5.077795077769598,0.23481606037947245,-3.368069237193394,-3.874388423193187,1.7023761855136543,0.5356458129443409,4.5787931120235825,False,,False,,False,
BEN,BEN,STOCH_ONLY_CONTROL,2020-09-16,2020-09-17,15.535842619840661,GREEN,312.0241394042969,306.78707397460937,283.58946006774903,2020-09-09,14.974850790873997,3.746226502026606,True,3.0,15.778448906716157,-7.992279561862259,3.0331932331737255,-5.825708737919988,-7.221938339431134,-2.468950749238208,8.899083802777152,15.241745214118719,True,1.0,True,1.0,False,
BEN,BEN,V0.1,2020-09-16,2020-09-17,15.535842619840661,GREEN,312.0241394042969,306.78707397460937,283.58946006774903,2020-09-09,14.974850790873997,3.746226502026606,True,3.0,15.778448906716157,-7.992279561862259,3.0331932331737255,-5.825708737919988,-7.221938339431134,-2.468950749238208,8.899083802777152,15.241745214118719,True,1.0,True,1.0,False,
BDX,BDX,STOCH_ONLY_CONTROL,2020-09-18,2020-09-21,161.00154555778795,GREEN,305.7192077636719,307.4732196044922,283.8471723175049,2020-09-04,156.00569539690554,3.2023511373556524,True,1.0,4.045147241372327,-5.138514403897587,0.0,-3.7339478663552472,-2.7615611627127,2.9171559166481176,3.012242848971458,2.588725481809795,False,,False,,False,
BDX,BDX,V0.1,2020-09-18,2020-09-21,161.00154555778795,GREEN,305.7192077636719,307.4732196044922,283.8471723175049,2020-09-04,156.00569539690554,3.2023511373556524,True,1.0,4.045147241372327,-5.138514403897587,0.0,-3.7339478663552472,-2.7615611627127,2.9171559166481176,3.012242848971458,2.588725481809795,False,,False,,False,
CAH,CAH,STOCH_ONLY_CONTROL,2020-09-18,2020-09-21,40.686382789006984,GREEN,305.7192077636719,307.4732196044922,283.8471723175049,2020-09-10,39.7001436715669,2.484220524739378,True,2.0,6.032032446519708,-5.060604905975518,1.0631505986894663,-3.8060599457502176,1.1056655281213468,1.305155647804912,3.8189730529408994,2.916556145979232,False,,False,,False,
CLX,CLX,STOCH_ONLY_CONTROL,2020-09-22,2020-09-23,174.90788241967888,GREEN,305.3955383300781,307.97918823242185,284.058064956665,2020-09-17,167.82134713588482,4.22266618921614,False,,4.7409212523059185,-2.6870221927264626,4.7409212523059185,-2.6870221927264626,-1.4443200344659846,0.8815851631962746,2.6635290131754363,-0.8909717701933495,True,13.0,True,14.0,False,
CLX,CLX,V0.1,2020-09-22,2020-09-23,174.90788241967888,GREEN,305.3955383300781,307.97918823242185,284.058064956665,2020-09-17,167.82134713588482,4.22266618921614,False,,4.7409212523059185,-2.6870221927264626,4.7409212523059185,-2.6870221927264626,-1.4443200344659846,0.8815851631962746,2.6635290131754363,-0.8909717701933495,True,13.0,True,14.0,False,
CAH,CAH,V0.1,2020-09-25,2020-09-28,41.4995882953691,GREEN,303.9439697265625,308.2962109375,284.2913707733154,2020-09-23,38.62740570552252,7.435608313286091,False,,4.375550059611455,-4.597981658690731,4.375550059611455,-4.597981658690731,-0.6799703204172669,1.7845875561350866,0.8998539667174787,1.1737243712215184,True,8.0,True,9.0,False,
GWW,GWW,STOCH_ONLY_CONTROL,2020-09-25,2020-09-28,329.31999478202147,GREEN,303.9439697265625,308.2962109375,284.2913707733154,2020-09-21,316.0409723512426,4.2016775014920515,False,,11.69821160146376,-0.6659012044454404,11.69821160146376,-0.6659012044454404,5.617186163601584,10.596967021837923,6.6358720561315865,2.805708363399906,True,2.0,True,4.0,True,5.0
GWW,GWW,V0.1,2020-09-25,2020-09-28,329.31999478202147,GREEN,303.9439697265625,308.2962109375,284.2913707733154,2020-09-21,316.0409723512426,4.2016775014920515,False,,11.69821160146376,-0.6659012044454404,11.69821160146376,-0.6659012044454404,5.617186163601584,10.596967021837923,6.6358720561315865,2.805708363399906,True,2.0,True,4.0,True,5.0
HRL,HRL,STOCH_ONLY_CONTROL,2020-09-25,2020-09-28,40.476685512552,GREEN,303.9439697265625,308.2962109375,284.2913707733154,2020-09-10,39.16299091725244,3.3544286698512504,False,,4.307019127580736,-1.224740210015851,4.307019127580736,-1.224740210015851,1.041058009504825,2.265791081104851,0.5253531494557651,1.407112330944238,True,10.0,True,11.0,False,
HRL,HRL,V0.1,2020-09-25,2020-09-28,40.476685512552,GREEN,303.9439697265625,308.2962109375,284.2913707733154,2020-09-10,39.16299091725244,3.3544286698512504,False,,4.307019127580736,-1.224740210015851,4.307019127580736,-1.224740210015851,1.041058009504825,2.265791081104851,0.5253531494557651,1.407112330944238,True,10.0,True,11.0,False,
PEP,PEP,V0.1,2020-09-25,2020-09-28,113.55428147519491,GREEN,303.9439697265625,308.2962109375,284.2913707733154,2020-09-16,107.97837486716931,5.163910472707944,False,,5.932049386987681,-0.6542366909772501,5.932049386987681,-0.6542366909772501,1.3892715712646053,4.4766108804425775,2.6756377548877275,1.4848453671595152,True,1.0,True,3.0,True,10.0
ABT,ABT,STOCH_ONLY_CONTROL,2020-09-28,2020-09-29,94.77200528254515,GREEN,308.99224853515625,308.55052673339844,284.41034339904786,2020-09-24,89.70307751332119,5.650784688486543,False,,5.244757334782668,-1.0282086079806185,5.244757334782668,-1.0282086079806185,0.22638723708667818,2.226193020271383,2.5574532427711016,2.7656732640342074,True,1.0,True,1.0,True,9.0
ABT,ABT,V0.1,2020-09-28,2020-09-29,94.77200528254515,GREEN,308.99224853515625,308.55052673339844,284.41034339904786,2020-09-24,89.70307751332119,5.650784688486543,False,,5.244757334782668,-1.0282086079806185,5.244757334782668,-1.0282086079806185,0.22638723708667818,2.226193020271383,2.5574532427711016,2.7656732640342074,True,1.0,True,1.0,True,9.0
ALB,ALB,STOCH_ONLY_CONTROL,2020-09-28,2020-09-29,79.44975461874928,GREEN,308.99224853515625,308.55052673339844,284.41034339904786,2020-09-25,77.1957949438299,2.9197959248420613,False,,16.69218420200489,-0.44730794524932005,16.69218420200489,-0.44730794524932005,10.347265173304997,11.995286701303032,10.135398777554983,12.042388395141291,True,0.0,True,0.0,True,1.0
AMCR,AMCR,STOCH_ONLY_CONTROL,2020-09-28,2020-09-29,42.34309151053025,GREEN,308.99224853515625,308.55052673339844,284.41034339904786,2020-09-25,40.895133405114514,3.5406611614932304,False,,7.1164557828008235,-3.142324935998908,7.1164557828008235,-3.142324935998908,1.7560075734708969,5.452867632111613,3.419586041290934,-2.310537590131978,True,1.0,True,2.0,True,6.0
AMCR,AMCR,V0.1,2020-09-28,2020-09-29,42.34309151053025,GREEN,308.99224853515625,308.55052673339844,284.41034339904786,2020-09-25,40.895133405114514,3.5406611614932304,False,,7.1164557828008235,-3.142324935998908,7.1164557828008235,-3.142324935998908,1.7560075734708969,5.452867632111613,3.419586041290934,-2.310537590131978,True,1.0,True,2.0,True,6.0
APD,APD,STOCH_ONLY_CONTROL,2020-09-28,2020-09-29,254.62974221589678,GREEN,308.99224853515625,308.55052673339844,284.41034339904786,2020-09-25,246.30720996306417,3.3789235215975433,True,20.0,4.614434594441508,-3.4936761721535037,4.614434594441508,-3.4936761721535037,0.993426580847312,2.664122752648712,0.41034045727086355,-3.3368187523738158,True,1.0,True,4.0,False,
APD,APD,V0.1,2020-09-28,2020-09-29,254.62974221589678,GREEN,308.99224853515625,308.55052673339844,284.41034339904786,2020-09-25,246.30720996306417,3.3789235215975433,True,20.0,4.614434594441508,-3.4936761721535037,4.614434594441508,-3.4936761721535037,0.993426580847312,2.664122752648712,0.41034045727086355,-3.3368187523738158,True,1.0,True,4.0,False,
CAT,CAT,STOCH_ONLY_CONTROL,2020-09-28,2020-09-29,133.28009585226388,GREEN,308.99224853515625,308.55052673339844,284.41034339904786,2020-09-24,128.21372075532662,3.9515077380879893,False,,15.719058837213339,-3.113820452136129,15.719058837213339,-3.113820452136129,2.129813539291625,9.267379468459946,13.897699642341177,7.079997909616531,True,4.0,True,4.0,True,6.0
CAT,CAT,V0.1,2020-09-28,2020-09-29,133.28009585226388,GREEN,308.99224853515625,308.55052673339844,284.41034339904786,2020-09-24,128.21372075532662,3.9515077380879893,False,,15.719058837213339,-3.113820452136129,15.719058837213339,-3.113820452136129,2.129813539291625,9.267379468459946,13.897699642341177,7.079997909616531,True,4.0,True,4.0,True,6.0
DOV,DOV,V0.1,2020-09-28,2020-09-29,101.17428661276358,GREEN,308.99224853515625,308.55052673339844,284.41034339904786,2020-09-23,98.33908529450076,2.8830869331071263,False,,7.203231767705853,-3.1605971872530114,7.203231767705853,-3.1605971872530114,1.1484697366485719,3.298424521445842,4.961406720091066,2.489895290326527,True,3.0,True,4.0,True,8.0
ECL,ECL,STOCH_ONLY_CONTROL,2020-09-28,2020-09-29,186.9937488036205,GREEN,308.99224853515625,308.55052673339844,284.41034339904786,2020-09-23,180.8107786793265,3.4195804970563737,True,20.0,4.391975067103782,-5.0050165036141125,4.391975067103782,-5.0050165036141125,-1.2914370966864097,1.0301795904741118,2.0150898309703624,-4.638176765668001,True,2.0,True,9.0,False,
ITW,ITW,V0.1,2020-09-28,2020-09-29,170.45559996763114,GREEN,308.99224853515625,308.55052673339844,284.41034339904786,2020-09-23,164.96640925426152,3.327459655686127,False,,6.784356910033185,-3.4486089234434303,6.784356910033185,-3.4486089234434303,0.7954433258626548,4.259481954261912,4.403166774994505,1.9295964657006115,True,5.0,True,5.0,True,8.0
KMB,KMB,STOCH_ONLY_CONTROL,2020-09-28,2020-09-29,118.84846836888194,GREEN,308.99224853515625,308.55052673339844,284.41034339904786,2020-09-10,116.23957964092497,2.244406540367816,True,17.0,5.318422981115067,-8.827953559027202,5.318422981115067,-7.8320113393711255,1.6260003026196346,4.485092567213211,0.6232724585624183,-8.69919747646838,True,5.0,True,8.0,True,10.0
KMB,KMB,V0.1,2020-09-28,2020-09-29,118.84846836888194,GREEN,308.99224853515625,308.55052673339844,284.41034339904786,2020-09-10,116.23957964092497,2.244406540367816,True,17.0,5.318422981115067,-8.827953559027202,5.318422981115067,-7.8320113393711255,1.6260003026196346,4.485092567213211,0.6232724585624183,-8.69919747646838,True,5.0,True,8.0,True,10.0
LEG,LEG,STOCH_ONLY_CONTROL,2020-09-28,2020-09-29,33.4668055626518,GREEN,308.99224853515625,308.55052673339844,284.41034339904786,2020-09-24,32.061098040045444,4.384464689420731,False,,9.468448783721882,-3.749402086478304,9.468448783721882,-3.749402086478304,0.3796678255579833,5.315607235803554,5.030828348538807,-0.30853642021465566,True,4.0,True,4.0,True,7.0
LIN,LIN,STOCH_ONLY_CONTROL,2020-09-28,2020-09-29,219.63483125260322,GREEN,308.99224853515625,308.55052673339844,284.41034339904786,2020-09-22,211.0530082314554,4.066193177278188,True,19.0,2.1324105911541658,-5.291059007824073,2.1324105911541658,-4.828391449969116,-2.388957763342192,-0.748668810320885,-1.901066578970001,-5.169083685585829,True,9.0,False,,False,
MDT,MDT,STOCH_ONLY_CONTROL,2020-09-28,2020-09-29,88.5373764049003,GREEN,308.99224853515625,308.55052673339844,284.41034339904786,2020-09-23,84.47772917651845,4.805582806208131,False,,7.0015060324382095,-3.9193323217014076,7.0015060324382095,-3.9193323217014076,-1.6552674769775622,1.7313568691224468,3.833716321084002,0.0856199562816462,True,7.0,True,7.0,True,13.0
MDT,MDT,V0.1,2020-09-28,2020-09-29,88.5373764049003,GREEN,308.99224853515625,308.55052673339844,284.41034339904786,2020-09-23,84.47772917651845,4.805582806208131,False,,7.0015060324382095,-3.9193323217014076,7.0015060324382095,-3.9193323217014076,-1.6552674769775622,1.7313568691224468,3.833716321084002,0.0856199562816462,True,7.0,True,7.0,True,13.0
